asset,model,level,n,n_dropped,n_hits,expected_hits,hit_rate,kupiec_lr,kupiec_p,ind_lr,ind_p,cc_lr,cc_p,n00,n01,n10,n11,pi01,pi11,longest_run,runs_of_2_or_more,fz0_mean,fz0_n,small_sample,backtest_hash
DIA,naive,0.025000000000000001,4904,0,199,122.60000000000001,0.04057911908646003,41.209683154976574,1.3674343930234745e-10,37.15462649619144,1.0912353959049787e-09,78.396533512270025,9.4712881075976256e-18,4534,170,170,29,0.036139455782312924,0.14572864321608039,4,23,-3.1225145479273428,4904,False,de84353af593d25e55d44f495c7750173d66bb0c587ad5a5b292e6096a934745
DIA,naive,0.050000000000000003,4904,0,269,245.20000000000002,0.054853181076672107,2.3605929718260086,0.12443488178819113,37.07124543543091,1.1389088250536656e-09,39.44209365392885,2.724320420340239e-09,4406,228,228,41,0.049201553733275789,0.15241635687732341,7,31,-3.4798101899021803,4904,False,3a3b77fd8742090d8f1674f7a68f046f02a408c726b9835e2b438112ae6318da
DIA,patchtst,0.01,4904,0,167,49.039999999999999,0.034053833605220227,176.23896078472376,3.2111071376726315e-40,21.505159604087794,3.5287793697043956e-06,197.79332125638666,1.1213108139432745e-43,4588,148,148,19,0.03125,0.11377245508982035,3,17,-2.5379287931584673,4904,False,23e44a249a8ac2aebba99d7ce3b6892413e6a585ed10fdb7bf40ff4edef45c35
DIA,patchtst,0.025000000000000001,4904,0,232,122.60000000000001,0.04730831973898858,79.666421512388069,4.4327036529719643e-19,13.103875953332135,0.00029468543881078891,92.816599883302842,7.0005380558553979e-21,4463,208,208,24,0.044530079212160137,0.10344827586206896,3,22,-3.2073764328057277,4904,False,25e8fe4f8343956bdb3134a0897d0f57b0d0d4584db0973273d8ac8cbc55e455
DIA,patchtst,0.050000000000000003,4904,0,340,245.20000000000002,0.069331158238172916,34.614826546411678,4.0183399899002289e-09,8.8135516494585318,0.0029900145440597092,43.469510333382459,3.6367694114878429e-10,4261,302,302,38,0.066184527722989259,0.11176470588235295,3,34,-3.5869269972207793,4904,False,dc0589c05ca4ca09541c96db148b39f7c5b04496f20518caa0d313be039ec630
DIA,timesfm,0.01,4904,0,111,49.039999999999999,0.02263458401305057,58.22457975839302,2.338390808813594e-14,2.0219353840138865,0.15504142180066893,60.27220855068731,8.1668806172742029e-14,4686,106,106,5,0.022120200333889815,0.045045045045045043,3,4,-3.3032583131256441,4904,False,0113ffb9bcc88c182dfbcee0ab849d6644dcd9981cdedd2a58a5780c0997127b
DIA,timesfm,0.025000000000000001,4904,0,185,122.60000000000001,0.037724306688417621,28.246578112317366,1.0680327505926127e-07,2.1525951441501547,0.14232913583397291,30.425454207518214,2.47284311454258e-07,4544,174,174,11,0.036880033912674859,0.059459459459459463,3,10,-3.611918586569153,4904,False,1e45aab5f975fc5ef6783d23abd91ee9cea04381fb8e36750af1bcded838cc27
DIA,timesfm,0.050000000000000003,4904,0,282,245.20000000000002,0.057504078303425778,5.5571896263827512,0.018404937099601826,1.4662294287295481,0.22594154845204878,7.0392922830283169,0.029609911032579771,4360,261,261,21,0.056481281107985282,0.074468085106382975,3,18,-3.8300383841418602,4904,False,0c843ece10eeb85147c2bedc97721c9b8913471e68efc541cb672b9f34e382ca
ETH-USD,autoarima,0.01,2791,0,60,27.91,0.02149767108563239,28.037280106674302,1.1900072231188908e-07,0.35107999549086344,0.55350240662900774,28.41173152820636,6.768164224475056e-07,2672,58,58,2,0.021245421245421246,0.033333333333333333,2,2,-1.7612719677419955,2791,False,d346cde87f7427eae505de74f57baee1ff26162e2cc7c2b37b91fc10710e2533
ETH-USD,autoarima,0.025000000000000001,2791,0,83,69.775000000000006,0.029738445001791472,2.4261386385213655,0.1193265089611114,0.11383957334851402,0.73581447615825879,2.5497327792743363,0.27946830558873187,2627,80,80,3,0.029553010712966385,0.03614457831325301,2,3,-2.1307305505957665,2791,False,d6a9e51d5d382300278ba45115afe410adc912f53d217bd3a2cc22fa92bf5db2
ETH-USD,autoarima,0.050000000000000003,2791,0,127,139.55000000000001,0.045503403797921893,1.2233970262859657,0.26869501305890042,0.26585101808109357,0.60612862248173593,1.4798209443792985,0.47715663239732464,2543,120,120,7,0.045061960195268494,0.055118110236220472,2,7,-2.3864296759980563,2791,False,7be4d88f965d95e81cf5c13fb95d74007df3f935acec166bffcc2c7c77a6b902
ETH-USD,autoets,0.01,2791,0,57,27.91,0.02042278753135077,23.530891091314061,1.2292420591537522e-06,2.1301506479834416,0.1444265609204976,25.682216971828325,2.6495824778326705e-06,2679,54,54,3,0.019758507135016465,0.052631578947368418,2,3,-1.6799378244510514,2791,False,354be02017a259c3125aff4102528f29d778f353c350399a967467e7761e838f
ETH-USD,autoets,0.025000000000000001,2791,0,88,69.775000000000006,0.031529917592260835,4.5150748060135584,0.03359741689324753,0.51051762437077741,0.47491486627843005,5.0390438565542581,0.080498081408443153,2618,84,84,4,0.031088082901554404,0.045454545454545456,2,4,-2.0818830095801606,2791,False,542f20339412ac4fea8fe27acde38621f632f956886e0e148e85183e561a3206
ETH-USD,autoets,0.050000000000000003,2791,0,123,139.55000000000001,0.044070225725546398,2.1483919096203863,0.14271930333250646,3.4547654853074619,0.063069681286543819,5.59072898126783,0.06109260259246814,2554,113,113,10,0.042369703787026619,0.081300813008130079,2,10,-2.3543381259841141,2791,False,01d2b92484b4bf2651b15dd14705c1e82ed39a3a5033d4f8b90ffbc72f8dc580
ETH-USD,chronos,0.01,2791,0,58,27.91,0.020781082049444642,24.997999256311573,5.7389836227084748e-07,1.996394806587432,0.15767384912372512,27.016301092006415,1.3598304351813744e-06,2677,55,55,3,0.02013177159590044,0.051724137931034482,2,3,-1.7382148453564921,2791,False,1d2e147d77477b1e172551a3b4547d7a706d0a1978ce13632b29cae64c07b10c
ETH-USD,chronos,0.025000000000000001,2791,0,98,69.775000000000006,0.035112862773199569,10.423344912670132,0.0012443232026456167,3.0974050005127083,0.078417199991505593,13.541615620403832,0.0011467679058212051,2601,91,91,7,0.033803863298662702,0.071428571428571425,2,7,-2.1411639144796508,2791,False,897c1d9ba9c085028b3a0ca2b8221b94726d6c2b0a48e53a7a44a27a682da362
ETH-USD,chronos,0.050000000000000003,2791,0,146,139.55000000000001,0.052310999641705484,0.30933243378649422,0.57809011978742653,1.467840941951863,0.22568665359361942,1.7820643476225086,0.41023210331645255,2509,135,135,11,0.051059001512859303,0.075342465753424653,2,11,-2.4007060677167398,2791,False,6fd25e3dc96de0a4acdfdfece068ac949624e35a560372567baa59851d2810c0
ETH-USD,ewma,0.01,2791,0,60,27.91,0.02149767108563239,28.037280106674302,1.1900072231188908e-07,3.8886732113636526,0.048612813339962466,31.949324744079149,1.1542297967778486e-07,2674,56,56,4,0.020512820512820513,0.066666666666666666,2,4,-1.6030116181246237,2791,False,badd9f391b1776abe322e79935f85ba3a6c2a2347054ecb2bae06ac9af9ad7e9
ETH-USD,ewma,0.025000000000000001,2791,0,94,69.775000000000006,0.033679684700824081,7.7938721233937258,0.0052423724919530863,0.97627193951450408,0.32312094064475583,8.7880407586012552,0.012350973670482848,2607,89,89,5,0.033011869436201782,0.053191489361702128,2,5,-2.043115554853475,2791,False,7d0047312c2ccde9677e8ffbd96fe302b424edfe36ff5c551454bf7ad37169ea
ETH-USD,ewma,0.050000000000000003,2791,0,138,139.55000000000001,0.049444643496954495,0.018186079729048288,0.89272590742837299,5.0074952968727757,0.0252377966196407,5.0245311884505099,0.081084326801518461,2527,125,125,13,0.047134238310708898,0.09420289855072464,2,13,-2.3241556929098532,2791,False,bf93e95c4424daf85dc48e1bc3e2f27442540d54f3908b9173bbbdafb846f7f8
ETH-USD,garch11,0.01,2791,0,52,27.91,0.018631314940881404,16.745543504102443,4.2742539760500007e-05,0.8785017942976765,0.34861235441491356,17.641565559113133,0.00014763275109026751,2688,50,50,2,0.018261504747991233,0.038461538461538464,2,2,-1.7371251991560031,2791,False,09e42c6a478aeb6abe71df1dc8a253dc1b429204fb52af85067049ca8c271fc6
ETH-USD,garch11,0.025000000000000001,2791,0,73,69.775000000000006,0.026155499820852742,0.15063816062911428,0.69792625365273675,6.0419436320535169,0.013969895943467368,6.1949630797628288,0.045162799998636649,2650,67,67,6,0.02465955097534045,0.082191780821917804,2,6,-2.0954571203343262,2791,False,ec6e42bd3966099629ef7283681344a1e33805e9424eb571127a750873d68609
ETH-USD,garch11,0.050000000000000003,2791,0,118,139.55000000000001,0.042278753135077035,3.6884306073949347,0.054791147608500394,4.3422192026798712,0.037178434035559031,8.0144760769238701,0.018183548205402425,2564,108,108,10,0.040419161676646706,0.084745762711864403,2,10,-2.3397921358680089,2791,False,84b462b09f9d793d3481c6781e05b8a128535a4ced816ec061ee755cc514ad0f
ETH-USD,garch11_t,0.01,2791,0,26,27.91,0.0093156574704407018,0.1351174976969105,0.71318395351669461,1.3650271088544628,0.24266813621619338,1.4987659439476602,0.47265810608172232,2739,25,25,1,0.0090448625180897246,0.038461538461538464,2,1,-1.8630037582050305,2791,False,275d3831ac45c4bd4999ef7ff5fa5668c6aad993c10dabfc6d0f196bdfddee2e
ETH-USD,garch11_t,0.025000000000000001,2791,0,69,69.775000000000006,0.024722321748477247,0.0088607717925697216,0.92500456095387407,4.4949915163648484,0.033994282354778083,4.5032918574464702,0.10522588763999249,2657,64,64,5,0.023520764424843809,0.072463768115942032,2,5,-2.1344169863685032,2791,False,8b375110e5d0e6010e8e4fb2c9817c0902f2961c19fedfe884cd566922f824c1
ETH-USD,garch11_t,0.050000000000000003,2791,0,146,139.55000000000001,0.052310999641705484,0.30933243378649422,0.57809011978742653,4.8482078743204511,0.027674871691145221,5.1624312799910967,0.075681946078928544,2512,132,132,14,0.049924357034795766,0.095890410958904104,2,14,-2.3615773076248794,2791,False,39ad20fc0943cca31bedf5ed8c271f9f0eec24bfb1490b48396554e9e8dc8ce7
ETH-USD,gjr,0.01,2791,0,47,27.91,0.01683984235041204,10.941476393509561,0.00094035207973679744,0.052411750818691871,0.81891855988072582,11.00776010044973,0.004070945283019229,2697,46,46,1,0.016769959897921984,0.021276595744680851,2,1,-1.7395032584997745,2791,False,1eca60d003b29bb874c2390d6190555eb125c5d97f0faa615c50fa0d7349e92e
ETH-USD,gjr,0.025000000000000001,2791,0,74,69.775000000000006,0.026513794338946614,0.25738161273420701,0.61192475547079217,1.7390395597500401,0.18726056688910098,1.9995385655804512,0.36796432708158655,2646,70,70,4,0.025773195876288658,0.054054054054054057,2,4,-2.1088392990925313,2791,False,338c2eab3755bdb1618f104819903932526bde3f7df7cd5304e15e60a35e0784
ETH-USD,gjr,0.050000000000000003,2791,0,127,139.55000000000001,0.045503403797921893,1.2233970262859657,0.26869501305890042,1.7062291306017414,0.19147535337252353,2.9201990568999463,0.23221316176352524,2545,118,118,9,0.044310927525347356,0.070866141732283464,2,9,-2.349726384717318,2791,False,e97ebe4cf7040ebeca753a772dfe2395e6c489d7dc0b10bd206d862abbaba03f
ETH-USD,har,0.01,2791,0,60,27.91,0.02149767108563239,28.037280106674302,1.1900072231188908e-07,0.35107999549086344,0.55350240662900774,28.41173152820636,6.768164224475056e-07,2672,58,58,2,0.021245421245421246,0.033333333333333333,2,2,-1.7584852237335857,2791,False,46f22bc015578d65e7dbb2db3ff89735781c5ca86be64e1aebdf08823949e433
ETH-USD,har,0.025000000000000001,2791,0,84,69.775000000000006,0.030096739519885347,2.7953812958398885,0.094536276065757097,0.088258088114798738,0.76640342649162985,2.894132776643346,0.23525943658312756,2625,81,81,3,0.029933481152993349,0.035714285714285712,2,3,-2.125485847786631,2791,False,3dd475de2acde0fb323aa5c06de9eecde8287bfcfc0d5a538b15c39cd5e072b0
ETH-USD,har,0.050000000000000003,2791,0,124,139.55000000000001,0.044428520243640274,1.891952761747234,0.1689818338340362,1.0927569707274642,0.29586115963750603,2.9730312250941324,0.22615931090277819,2550,116,116,8,0.043510877719429859,0.064516129032258063,2,8,-2.3826064527939499,2791,False,1a6798033b940aa0e9328812e79fb9fd754059481a18dd4765df940d4e946f95
ETH-USD,lgbm,0.01,2791,0,54,27.91,0.019347903977069151,19.347021266648881,1.0898912552356063e-05,0.72120879757449075,0.39574768768889312,20.087211512232102,4.3462774010814058e-05,2684,52,52,2,0.019005847953216373,0.037037037037037035,2,2,-1.7376114839005232,2791,False,75a4ba40f96a3dae46fb4a5d3aca65c938a0af241aa025f87d6b29a579f362ad
ETH-USD,lgbm,0.025000000000000001,2791,0,85,69.775000000000006,0.030455034037979219,3.1891728646784259,0.07412750982758104,0.70683314598591096,0.40049713956690691,3.9072385016701219,0.14176007673333443,2624,81,81,4,0.029944547134935304,0.047058823529411764,2,4,-2.1150290164371528,2791,False,f771680d594a659c3fefa1b41680acd3a11047b0553a84d4669c85cef297b583
ETH-USD,lgbm,0.050000000000000003,2791,0,129,139.55000000000001,0.046219992834109637,0.86039905853340315,0.35362704199287909,2.5382538077637946,0.11111761389184628,3.3907281138156122,0.18353240062553133,2542,119,119,10,0.044720030063885759,0.077519379844961239,2,10,-2.3653296630933482,2791,False,2105c05620b7ecd80508d27d7685d4d21e8e0f056315c513a43eba629b211d23
ETH-USD,moirai,0.01,2791,0,59,27.91,0.021139376567538518,26.500323685130525,2.6349395801187127e-07,6.8807199196835427,0.0087130461073526341,33.403682698359603,5.5780507910854498e-08,2677,54,54,5,0.019772976931526912,0.084745762711864403,2,5,-1.7512068342235823,2791,False,189a47ad18e24548ef4ac41a53d41eaf60b7419740dac5b0ce4da847218f8919
ETH-USD,moirai,0.025000000000000001,2791,0,101,69.775000000000006,0.036187746327481188,12.618310054538824,0.00038198651821412565,2.6417692224563325,0.10408757088177954,15.283174638876176,0.00048006582913326308,2595,94,94,7,0.034957233172182967,0.069306930693069313,2,7,-2.1573329883893408,2791,False,862ebb1296c058921e71cb989411dfb2745685287a83a55332bb4188ec0dabb1
ETH-USD,moirai,0.050000000000000003,2791,0,153,139.55000000000001,0.054819061268362591,1.3249216133963273,0.24971068141489838,0.83609748867593225,0.36051528154594881,2.1712110994631075,0.33769723149915326,2495,142,142,11,0.05384907091391733,0.071895424836601302,2,11,-2.411102836220441,2791,False,c7360b3591a8cb9da5e3776e75e30f3b7964f6ff8292e89f3574cadefb158fca
ETH-USD,naive,0.01,2791,0,47,27.91,0.01683984235041204,10.941476393509561,0.00094035207973679744,7.0018773284436975,0.0081424280566686023,17.957225678074735,0.00012607761620494532,2700,43,43,4,0.015676266861100983,0.085106382978723402,2,4,-1.6644491262249401,2791,False,3651e9de9e84e010f21631a50e8db5a6cedac3ad1426944df9f02a0ab38d703b
ETH-USD,naive,0.025000000000000001,2791,0,76,69.775000000000006,0.027230383375134361,0.55380026221882872,0.45676905319319394,5.3408028391004336,0.020831876896880194,5.899193519724804,0.052360815674519279,2644,70,70,6,0.025792188651436992,0.078947368421052627,2,6,-2.039946415622953,2791,False,1635750f3626a3cf9655ce0e6612dc4f3f0804eaf9eabb042eb18fb3a859ddc9
ETH-USD,naive,0.050000000000000003,2791,0,103,139.55000000000001,0.036904335363668939,11.040580988132888,0.00089138922297229051,3.872658330873378,0.049078728425161297,14.88587152665184,0.00058556359554568524,2592,95,95,8,0.035355414960922961,0.077669902912621352,2,8,-2.2929456537675472,2791,False,3f7d04416eb69977ef99aa97bd77ffb43b7395c996e3a7579a4d817602979c7d
ETH-USD,patchtst,0.01,2791,0,75,27.91,0.026872088857040486,54.902590187212809,1.2665398151996683e-13,5.5682848113891623,0.018288666981471139,60.505263713001796,7.2685690694783774e-14,2646,69,69,6,0.02541436464088398,0.080000000000000002,2,6,-1.3254188914239524,2791,False,629a8425f7277758ca1a49e9bf37a65ef27efc04104f0906946c81774e6e7864
ETH-USD,patchtst,0.025000000000000001,2791,0,107,69.775000000000006,0.038337513436044426,17.557911170708962,2.7868887847822495e-05,1.8517231676243,0.17358311270335977,19.437196480458056,6.015426330125033e-05,2583,100,100,7,0.037271710771524413,0.065420560747663545,2,7,-1.9196842619286985,2791,False,17d4e36b918a388d5a5bd741bcfa102d2ccbcfa07996077e2847cc582d03c5a9
ETH-USD,patchtst,0.050000000000000003,2791,0,152,139.55000000000001,0.054460766750268723,1.1376497399674008,0.28614949756717944,2.6098884815692145,0.1061992303000245,3.7569720687952213,0.15282129689181839,2499,139,139,13,0.052691432903714933,0.085526315789473686,2,13,-2.259499070453066,2791,False,12a1a24b447ed9fdf8eaf941e9d5919fe6bb2a46eb2181cc351cb7926c6ffee1
ETH-USD,timesfm,0.01,2791,0,60,27.91,0.02149767108563239,28.037280106674302,1.1900072231188908e-07,3.8886732113636526,0.048612813339962466,31.949324744079149,1.1542297967778486e-07,2674,56,56,4,0.020512820512820513,0.066666666666666666,2,4,-1.7420730354360605,2791,False,bbfb902dbaed8387dbcebe07172ac39f5227d0d39d12d9feb5525fde6d850a17
ETH-USD,timesfm,0.025000000000000001,2791,0,102,69.775000000000006,0.036546040845575063,13.391321702948858,0.00025279119408366921,2.4990602825387214,0.11391425155021728,15.914221118303885,0.00035016343366117589,2593,95,95,7,0.035342261904761904,0.068627450980392163,2,7,-2.1462747331120191,2791,False,4cedc0c267c1f7b70c5783e18461c53730e98f9bee72814080b476be29720731
ETH-USD,timesfm,0.050000000000000003,2791,0,149,139.55000000000001,0.053385883195987104,0.65967780962091638,0.41667371163266231,2.014683526026829,0.15578374972618964,2.681522455362483,0.26164642025548113,2504,137,137,12,0.051874290041650888,0.080536912751677847,2,12,-2.4014793798160046,2791,False,d3679151b56af59d59002a4f62291d9c7e62026ab1ffcc341864ad94cef57bc4
HSI,autoarima,0.01,4828,0,95,48.280000000000001,0.019676884838442418,35.621470132200102,2.396318128845169e-09,0.60424012844714525,0.43696478288169749,36.245359851523745,1.3471628901149732e-08,4640,92,92,3,0.01944209636517329,0.031578947368421054,2,3,-3.0129988113826647,4828,False,1739997f79ff0ec4ea20d7158824469b513e39f9aa1a63ec538d2b5d9f111c94
HSI,autoarima,0.025000000000000001,4828,0,172,120.7,0.035625517812758904,19.801211695082429,8.5928186581744031e-06,0.12767526993661704,0.72085468129820796,19.950810187267507,4.6530381476557256e-05,4490,165,165,7,0.035445757250268529,0.040697674418604654,2,7,-3.3035934601987615,4828,False,c6c8a12fb2cae4aada80b205a263257eba4b393089d107e711f9bf8aabd5dfef
HSI,autoarima,0.050000000000000003,4828,0,295,241.40000000000001,0.061101905550952774,11.735663693193601,0.00061313715282442123,0.93489978400975815,0.33359294752456931,12.694087032255993,0.0017519190075077191,4259,273,273,22,0.060238305383936451,0.074576271186440682,3,21,-3.5066893390592506,4828,False,d999aa9a5b89ee65f50add4921784bdb9697a640c32d6b89391a237d789081ed
HSI,autoets,0.01,4828,0,96,48.280000000000001,0.019884009942004972,37.00553542774469,1.1779436171147532e-09,0.55554234028727478,0.45606189808067898,37.581150013181173,6.9080737092464218e-09,4638,93,93,3,0.019657577679137603,0.03125,2,3,-3.0120998924745974,4828,False,1d44def98b76b83abd3c1a4a2826d0c143fcdab292165c504ab55de0b157119a
HSI,autoets,0.025000000000000001,4828,0,177,120.7,0.036661143330571667,23.601984908455961,1.1846525322617984e-06,0.042116535919149101,0.83739779350875754,23.668173817923844,7.2530614521810003e-06,4480,170,170,7,0.036559139784946237,0.03954802259887006,2,7,-3.3018193622895096,4828,False,86a27b5826bafb2ae9a4b7c884511160f8c2ffb99873ba7dd6bf31ac5ddeffde
HSI,autoets,0.050000000000000003,4828,0,291,241.40000000000001,0.060273405136702568,10.095475754246308,0.0014863378308747461,0.013368769925818924,0.90795101917309395,10.130603827255527,0.0063120049347917002,4263,273,273,18,0.060185185185185182,0.061855670103092786,2,18,-3.503488490380736,4828,False,6aec55d648059d96f7de1fa141d77b33fc8f9b3eec7d6da5fd31483e891a6eb5
HSI,chronos,0.01,4828,0,109,48.280000000000001,0.022576636288318144,56.858700278920651,4.6827765871326896e-14,0.096489987735822069,0.75608315298880624,56.980765160799592,4.2343237262752913e-13,4611,107,107,2,0.02267910131411615,0.01834862385321101,2,2,-2.9543187163609299,4828,False,76e00127f194adda74d9237121f146d7117e5598107dd7ca511d389a0db26c40
HSI,chronos,0.025000000000000001,4828,0,193,120.7,0.039975144987572493,37.697669387792757,8.2603193218328316e-10,0.074400060552306968,0.78503483045043865,37.803034666653957,6.1826594067260856e-09,4448,186,186,7,0.040138109624514459,0.036269430051813469,2,7,-3.271481166660239,4828,False,49c336c889f83ab9de30056d58a95ccda4211b8b563594e59f3e2b1f93f81e0e
HSI,chronos,0.050000000000000003,4828,0,328,241.40000000000001,0.067937033968516983,29.547735973643285,5.455634273876092e-08,0.087137453489503969,0.76784833000899666,29.673011750555361,3.6023621233962381e-07,4192,307,307,21,0.068237386085796839,0.06402439024390244,2,21,-3.4826466515947918,4828,False,72d994d18b69e0a3475bf1f37fc2fb157e5b776480177a6d11d7dc353ff0d7f1
HSI,ewma,0.01,4828,0,92,48.280000000000001,0.019055509527754765,31.599028124477059,1.895244146911251e-08,2.2183943672448549,0.13637482359349168,33.835804655428547,4.4941583824733285e-08,4647,88,88,4,0.018585005279831045,0.043478260869565216,2,4,-3.009809461063182,4828,False,2cb5d439f5e95719b3c95b9cd0e87b4322ac546f1417dfe953a63054e0d7060f
HSI,ewma,0.025000000000000001,4828,0,157,120.7,0.032518641259320628,10.243077779646455,0.0013719847807167863,0.1586578499816369,0.69039521938617165,10.417225219883676,0.0054692564183022006,4519,151,151,6,0.03233404710920771,0.038216560509554139,2,6,-3.2909658184551525,4828,False,5beb64b920fa50cf66a8d9c50993b6517fe27fa5387586e481ae441cb26231b5
HSI,ewma,0.050000000000000003,4828,0,261,241.40000000000001,0.054059652029826016,1.6338580938690939,0.20117024936305633,0.62392264424556743,0.42959333101964203,2.266357526101956,0.32200804056492138,4322,244,244,17,0.053438458169075775,0.065134099616858232,2,17,-3.4956309022639847,4828,False,306cf8b9b0d0b28d37d9033ebdd40b4441a07ab8df65ae64eb45b3090e1bae2b
HSI,garch11,0.01,4828,0,95,48.280000000000001,0.019676884838442418,35.621470132200102,2.396318128845169e-09,3.7909710116402948,0.051529746923861003,39.432090734716894,2.7379801296441407e-09,4642,90,90,5,0.019019442096365174,0.052631578947368418,2,5,-2.9454603405284616,4828,False,3c9d87ef3a239b0a7e9191a272ea96868ab09eaf16060cd81a5359a670403c72
HSI,garch11,0.025000000000000001,4828,0,153,120.7,0.031690140845070422,8.1838577746946157,0.0042264782239510544,4.5411726291565628,0.033088917395314651,12.738807848462557,0.0017131801064230192,4531,143,143,10,0.030594779632006845,0.06535947712418301,3,9,-3.2503947673199267,4828,False,25a83d087d71661b42c140a2e80a373499923a591c43df98be8fdd7e73937f89
HSI,garch11,0.050000000000000003,4828,0,245,241.40000000000001,0.050745650372825184,0.056248283863624238,0.81252707597382157,2.4601770659121485,0.11676561869838085,2.5180068305703571,0.28393685267359037,4355,227,227,18,0.049541684853775643,0.073469387755102047,3,17,-3.4707460247451332,4828,False,1e7704d5017b0fcf7753b6c42308b38225b6f68ccbfc0c1375303dfbc7bc4e09
HSI,garch11_t,0.01,4828,0,73,48.280000000000001,0.015120132560066279,11.050607692253493,0.0008865813394985907,0.60742921672647299,0.43575740061992707,11.668410632030032,0.0029257473811459115,4683,71,71,2,0.014934791754312159,0.027397260273972601,2,2,-3.024293847627852,4828,False,472d2f33b28f90c9419f20ec26fea7543b5c7c7455805f508c2dccff9dfa73e1
HSI,garch11_t,0.025000000000000001,4828,0,149,120.7,0.030861640430820216,6.3406568493094255,0.011800117603529272,3.5575582392189062,0.059274872081438189,9.9102818519641005,0.0070470870919813753,4538,140,140,9,0.029927319367250963,0.060402684563758392,3,8,-3.2717438200382887,4828,False,30c75e61b7857ef8cad6aea4d88474f37f27a8f2076f42c8e5e48b3458d00d25
HSI,garch11_t,0.050000000000000003,4828,0,250,241.40000000000001,0.051781275890637947,0.31893992166351381,0.5722454106801842,1.9782535164601995,0.15957451613926366,2.3009583252573975,0.31648508521588814,4345,232,232,18,0.050688223727332317,0.071999999999999995,3,17,-3.4785253983422528,4828,False,a1bf116af0d20cf7e9cb7fb9271e170408bc954eef298c4c8c75372bb751d340
HSI,gjr,0.01,4828,0,100,48.280000000000001,0.020712510356255178,42.752235051111029,6.2130855594765406e-11,1.4840838699814185,0.22313665448687175,44.258082677078733,2.451768476729268e-10,4631,96,96,4,0.020308863972921514,0.040000000000000001,2,4,-2.9781738860316338,4828,False,e5913760de22fea3d0cbbedfd034e7ea958a3959e806650498af04b4ec85db4c
HSI,gjr,0.025000000000000001,4828,0,172,120.7,0.035625517812758904,19.801211695082429,8.5928186581744031e-06,2.2346993917285545,0.13494286619249191,22.057834309059444,1.6225651298272121e-05,4493,162,162,10,0.034801288936627282,0.058139534883720929,3,9,-3.2699992445227242,4828,False,40fa5d4e8a2d57dd43ef40451e2649f0977e7dd5c07867531947577423c7fb6f
HSI,gjr,0.050000000000000003,4828,0,261,241.40000000000001,0.054059652029826016,1.6338580938690939,0.20117024936305633,0.62392264424556743,0.42959333101964203,2.266357526101956,0.32200804056492138,4322,244,244,17,0.053438458169075775,0.065134099616858232,3,16,-3.4857223263011115,4828,False,e2137130b6c6a944f8db8cfe53a23dd390be21be08eff9e9962e8736638f3cb5
HSI,har,0.01,4828,0,101,48.280000000000001,0.020919635459817731,44.240478358359496,2.904135426901113e-11,1.4041360317919498,0.23603228983321256,45.666801247474382,1.2122162625820998e-10,4629,97,97,4,0.020524756665256029,0.039603960396039604,2,4,-3.0114330039502208,4828,False,db401f871d483740644ae2c9dde9687c213d5557536bb69abe62bedeed8ce4bc
HSI,har,0.025000000000000001,4828,0,175,120.7,0.036246893123446561,22.046033889780801,2.6618912728314763e-06,4.3753346388141381,0.036462670017854172,26.444580964472379,1.8098067574315284e-06,4489,163,163,12,0.035038693035253657,0.068571428571428575,2,12,-3.3008958367765073,4828,False,364c7722590229855562f7e3c30bbd8eeab96902ba9db679307054a579ebc4a1
HSI,har,0.050000000000000003,4828,0,298,241.40000000000001,0.061723280861640431,13.041705657521561,0.00030463053198454855,0.36927249837572163,0.54340108610939142,13.435825921995729,0.0012090589357755452,4247,282,282,16,0.062265400750717598,0.053691275167785234,2,16,-3.5084947078497639,4828,False,f3aa61d52ab12def8caf210ab98dc5bc8b921a6943579be9fca8b42e064accb1
HSI,lgbm,0.01,4828,0,86,48.280000000000001,0.017812758906379452,24.159202963561597,8.8691320085734542e-07,7.9304513924889761,0.004860966882863583,32.105504072432609,1.0675257789645775e-07,4661,80,80,6,0.016874077198903183,0.069767441860465115,2,6,-2.9508832419391222,4828,False,0aa134b184136152468f820fbc2abd80da626a94b0553c7be6b8e1af327b064c
HSI,lgbm,0.025000000000000001,4828,0,152,120.7,0.031483015741507872,7.7025916455563674,0.005514159564615111,12.821440082550453,0.00034266987331275532,20.537381365229521,3.4702782648932073e-05,4537,138,138,14,0.029518716577540106,0.092105263157894732,3,13,-3.2623407009163401,4828,False,2a44ebf64a57976aec36d7e9472fcf826e44c0a54bb346eef95391a7688adba0
HSI,lgbm,0.050000000000000003,4828,0,267,241.40000000000001,0.055302402651201323,2.7668011395039684,0.096238311315719818,5.547229350843736,0.018509964394330679,8.3252368393682445,0.015566744240094094,4317,243,243,24,0.053289473684210525,0.0898876404494382,3,23,-3.4693493773077466,4828,False,36e498efb50658c4ed757faa5e9ff3fcc578a5ebbd9663b952cfb33151b3935a
HSI,moirai,0.01,4828,0,111,48.280000000000001,0.022990886495443248,60.204485034923891,8.5497163023621693e-15,0.077969525513708504,0.78006813998384628,60.308877361325585,8.0185100174150154e-14,4608,108,108,3,0.022900763358778626,0.027027027027027029,2,3,-2.9660125628767613,4828,False,28cea979a9e358d715c4bf82a540d14040bd5c759d44b2a105d309bf2a074a36
