asset,model,loss,origins,n,n_dropped,mean,bandwidth,se,se_iid
DIA,gjr,fz0_0p01,4904,4904,0,-3.3346518519698654,9,0.096762219813327444,0.092324327491055652
DIA,gjr,fz0_0p025,4904,4904,0,-3.6360143514854038,9,0.057540627373173593,0.05154919537705948
DIA,gjr,fz0_0p05,4904,4904,0,-3.8541141199682789,9,0.043115433980729853,0.035436924317539344
DIA,gjr,fz0_avg,4904,4904,0,-3.6082601078078489,9,0.064515372483953948,0.058883288957250091
DIA,har,crps,4904,4904,0,0.0054411315422195567,9,0.0001929339827448292,9.2177925396635767e-05
DIA,har,log_score,4904,4904,0,-3.3127272151164346,9,0.026647769988643134,0.015997440268269447
DIA,har,pinball_0p01,4904,4904,0,0.00036164118392584174,9,2.5127935937611042e-05,1.9586178565442077e-05
DIA,har,pinball_0p025,4904,4904,0,0.00071233824738279098,9,3.6626566475045126e-05,2.6025948011251493e-05
DIA,har,pinball_0p05,4904,4904,0,0.0011724679935065526,9,4.972912043490706e-05,3.2647013787221305e-05
DIA,har,pinball_avg,4904,4904,0,0.00074881580827172852,9,3.6649790149254011e-05,2.562248168604604e-05
DIA,har,qlike,4904,4904,0,0.43342867474090063,9,0.022000608501325382,0.020877045765381259
DIA,har,fz0_0p01,4904,4904,0,-3.350470564341812,9,0.093725200768497011,0.080696082910705208
DIA,har,fz0_0p025,4904,4904,0,-3.6334944630840207,9,0.057452830880755271,0.046946565914008247
DIA,har,fz0_0p05,4904,4904,0,-3.853228460674976,9,0.042994624992035421,0.033089411423000009
DIA,har,fz0_avg,4904,4904,0,-3.6123978293669361,9,0.063658057305783194,0.052720492492835044
DIA,lgbm,crps,4904,4904,0,0.0056687896030846148,9,0.00021178910745777688,9.6175637258553537e-05
DIA,lgbm,log_score,4904,4904,0,-3.2140238742863851,9,0.036587722547618079,0.020033483438795231
DIA,lgbm,pinball_0p01,4904,4904,0,0.00044229348707372837,9,5.1114957873053118e-05,3.2347416698954056e-05
DIA,lgbm,pinball_0p025,4904,4904,0,0.00082230559811218452,9,6.157394006174717e-05,3.72255953135608e-05
DIA,lgbm,pinball_0p05,4904,4904,0,0.0013190444948123568,9,7.3566979370110191e-05,4.1963180732710893e-05
DIA,lgbm,pinball_avg,4904,4904,0,0.00086121452666608998,9,6.1589127642579797e-05,3.6826493660863526e-05
DIA,lgbm,qlike,4904,4904,0,0.6155886089902175,9,0.039481304643747737,0.024566180354266096
DIA,lgbm,fz0_0p01,4904,4904,0,-3.1175267710647665,9,0.14899604124025073,0.10766952738030813
DIA,lgbm,fz0_0p025,4904,4904,0,-3.486791583845601,9,0.08193000264900302,0.05794564645590812
DIA,lgbm,fz0_0p05,4904,4904,0,-3.7340242846827825,9,0.056199421874672785,0.038389119261595023
DIA,lgbm,fz0_avg,4904,4904,0,-3.4461142131977165,9,0.094779322737961594,0.067324581515008933
DIA,moirai,crps,4904,4904,0,0.0054494588632445426,9,0.00019619908680373275,9.4370620526763266e-05
DIA,moirai,log_score,4904,4904,0,-3.305540324889098,9,0.028441763709455996,0.017902780920370006
DIA,moirai,pinball_0p01,4904,4904,0,0.0003727927156595364,9,2.6555712202452411e-05,2.2353297446625342e-05
DIA,moirai,pinball_0p025,4904,4904,0,0.00072006026231310799,9,3.6723921657679857e-05,2.8100289307993827e-05
DIA,moirai,pinball_0p05,4904,4904,0,0.0011800072917827005,9,5.069734584168761e-05,3.4445896118991043e-05
DIA,moirai,pinball_avg,4904,4904,0,0.00075762008991844831,9,3.7312707228260775e-05,2.7756317143052634e-05
DIA,moirai,qlike,4904,4904,0,0.43785316710509514,9,0.02253057328313661,0.020739787894793908
DIA,moirai,fz0_0p01,4904,4904,0,-3.2660103884264995,9,0.10546386026392846,0.09514858015964886
DIA,moirai,fz0_0p025,4904,4904,0,-3.6010424170733968,9,0.062878676751628323,0.053903678462324925
DIA,moirai,fz0_0p05,4904,4904,0,-3.8391048592407482,9,0.046371143624131084,0.037232668312575219
DIA,moirai,fz0_avg,4904,4904,0,-3.5687192215802148,9,0.07039389826600656,0.061235578625545836
DIA,naive,crps,4904,4904,0,0.005841696430656791,9,0.00022144963483614879,0.00010289142681092921
DIA,naive,log_score,4904,4904,0,-3.0350736226102248,9,0.06208031436670907,0.0324826171293243
DIA,naive,pinball_0p01,4904,4904,0,0.00057058529784373164,9,7.4404018661634115e-05,4.40400997121265e-05
DIA,naive,pinball_0p025,4904,4904,0,0.00097083467519820861,9,8.4239508822151057e-05,4.8632218766252805e-05
DIA,naive,pinball_0p05,4904,4904,0,0.0014807934613014857,9,9.3811108878231585e-05,5.248255571244518e-05
DIA,naive,pinball_avg,4904,4904,0,0.0010074044781144755,9,8.3803047377504111e-05,4.8102810830827849e-05
DIA,naive,qlike,4904,4904,0,0.93368017391280489,9,0.087751822851938291,0.047434956239043993
DIA,naive,fz0_0p01,4904,4904,0,-2.4992488833303983,9,0.26264155024297053,0.16336961381601739
DIA,naive,fz0_0p025,4904,4904,0,-3.1225145479273428,9,0.13709911433536279,0.084716383155305081
DIA,naive,fz0_0p05,4904,4904,0,-3.4798101899021803,9,0.08780900884693997,0.053916177544771855
DIA,naive,fz0_avg,4904,4904,0,-3.0338578737199735,9,0.16188518079007461,0.1000884225428061
DIA,patchtst,crps,4904,4904,0,0.005606199562618844,9,0.00020595829641307801,9.8181291667630275e-05
DIA,patchtst,log_score,4904,4904,0,-3.1427519718626518,9,0.044668243244139982,0.027357549629787484
DIA,patchtst,pinball_0p01,4904,4904,0,0.00049296352469957872,9,4.6272972186382348e-05,3.3235547658033678e-05
DIA,patchtst,pinball_0p025,4904,4904,0,0.00085339025731692004,9,5.7281831885343633e-05,3.8787307299717451e-05
DIA,patchtst,pinball_0p05,4904,4904,0,0.0013150966943406483,9,6.8593505745930187e-05,4.3742636444972539e-05
DIA,patchtst,pinball_avg,4904,4904,0,0.00088715015878571577,9,5.7003040450101286e-05,3.8275514271002447e-05
DIA,patchtst,qlike,4904,4904,0,0.79215538321390255,9,0.066405139354358406,0.046738247029304923
DIA,patchtst,fz0_0p01,4904,4904,0,-2.5379287931584673,9,0.2129800554398309,0.16111342220395267
DIA,patchtst,fz0_0p025,4904,4904,0,-3.2073764328057277,9,0.11312194808249289,0.085023454128310236
DIA,patchtst,fz0_0p05,4904,4904,0,-3.5869269972207793,9,0.073623381713153566,0.054825696947962209
DIA,patchtst,fz0_avg,4904,4904,0,-3.1107440743949915,9,0.13239635286581647,0.099657867924344862
DIA,timesfm,crps,4904,4904,0,0.0054597637602499197,9,0.00019416493311067605,9.3284503334012107e-05
DIA,timesfm,log_score,4904,4904,0,-3.3005528299450977,9,0.027285301997136486,0.017002528263806046
DIA,timesfm,pinball_0p01,4904,4904,0,0.0003669879504718039,9,2.5268404986720442e-05,2.1274344665620544e-05
DIA,timesfm,pinball_0p025,4904,4904,0,0.00071194272105243512,9,3.4749967094418838e-05,2.6799111366733247e-05
DIA,timesfm,pinball_0p05,4904,4904,0,0.0011841606814825844,9,4.8612488979695461e-05,3.3047735415586051e-05
DIA,timesfm,pinball_avg,4904,4904,0,0.00075436378433560783,9,3.5545075552721285e-05,2.6512898468140713e-05
DIA,timesfm,qlike,4904,4904,0,0.44624516791444779,9,0.021683320117391089,0.020543373954837255
DIA,timesfm,fz0_0p01,4904,4904,0,-3.3032583131256441,9,0.099180497912324,0.089397498301553732
DIA,timesfm,fz0_0p025,4904,4904,0,-3.611918586569153,9,0.059140372714219167,0.050708415942092154
DIA,timesfm,fz0_0p05,4904,4904,0,-3.8300383841418602,9,0.043817897525453064,0.035165326899127519
DIA,timesfm,fz0_avg,4904,4904,0,-3.5817384279455529,9,0.06626042852349949,0.057565512991876747
ETH-USD,autoarima,crps,2791,2791,0,0.021661539523550152,8,0.00064470463261112924,0.00044983031308881781
ETH-USD,autoarima,log_score,2791,2791,0,-1.7927601083011315,8,0.042576705896367334,0.037768957215211306
ETH-USD,autoarima,pinball_0p01,2791,2791,0,0.0016609835961319064,8,0.00020072657166843828,0.00018500239603452505
ETH-USD,autoarima,pinball_0p025,2791,2791,0,0.0030646480899949773,8,0.00023098790709044084,0.00020629774409401243
ETH-USD,autoarima,pinball_0p05,2791,2791,0,0.0048640773181916775,8,0.00026372756906173529,0.0002258255738538214
ETH-USD,autoarima,pinball_avg,2791,2791,0,0.0031965696681061874,8,0.00022968968814033604,0.00020408885783274912
ETH-USD,autoarima,qlike,2791,2791,0,0.3017266894257008,8,0.031256228219369991,0.03143900478703264
ETH-USD,autoarima,fz0_0p01,2791,2791,0,-1.7612719677419955,8,0.15013361935890879,0.14155606267089446
ETH-USD,autoarima,fz0_0p025,2791,2791,0,-2.1307305505957665,8,0.083182050681802788,0.076557008757900377
ETH-USD,autoarima,fz0_0p05,2791,2791,0,-2.3864296759980563,8,0.057481400954738873,0.050718281012269294
ETH-USD,autoarima,fz0_avg,2791,2791,0,-2.0928107314452729,8,0.09566173792372587,0.088718387624027617
ETH-USD,autoets,crps,2791,2791,0,0.021794208651230926,8,0.00065221856484894202,0.00044711768070821302
ETH-USD,autoets,log_score,2791,2791,0,-1.7763094620180662,8,0.041803393392497362,0.03749979085121042
ETH-USD,autoets,pinball_0p01,2791,2791,0,0.0017119801614862561,8,0.00019771592724369567,0.00017994273864078508
ETH-USD,autoets,pinball_0p025,2791,2791,0,0.0031471968753015549,8,0.00023076687535530574,0.00020223265342986143
ETH-USD,autoets,pinball_0p05,2791,2791,0,0.0049640037048691828,8,0.00026641820166946128,0.0002228353904285303
ETH-USD,autoets,pinball_avg,2791,2791,0,0.0032743935805523315,8,0.00022946302270207596,0.00020004129397168297
ETH-USD,autoets,qlike,2791,2791,0,0.3256487713290715,8,0.03178919618662028,0.031692855415072253
ETH-USD,autoets,fz0_0p01,2791,2791,0,-1.6799378244510514,8,0.1477980684673019,0.13893837075776594
ETH-USD,autoets,fz0_0p025,2791,2791,0,-2.0818830095801606,8,0.083339893345483737,0.076410366183800094
ETH-USD,autoets,fz0_0p05,2791,2791,0,-2.3543381259841141,8,0.057957860051130843,0.051048566422617139
ETH-USD,autoets,fz0_avg,2791,2791,0,-2.038719653338442,8,0.095202475771138537,0.087990672264789224
ETH-USD,chronos,crps,2791,2791,0,0.021504584224398531,8,0.00064961471549711952,0.00045915440261311508
ETH-USD,chronos,log_score,2791,2791,0,-1.8154120071140702,8,0.039952784693615288,0.034055808976785659
ETH-USD,chronos,pinball_0p01,2791,2791,0,0.001663151737358551,8,0.0002083682809515879,0.00019248120017103298
ETH-USD,chronos,pinball_0p025,2791,2791,0,0.0029999233763030207,8,0.00023545911194136922,0.00021321801000259239
ETH-USD,chronos,pinball_0p05,2791,2791,0,0.0047565739427129165,8,0.00026692045209552169,0.00023189141856748617
ETH-USD,chronos,pinball_avg,2791,2791,0,0.0031398830187914961,8,0.00023500376026527544,0.00021100086615031825
ETH-USD,chronos,qlike,2791,2791,0,0.28851558064655769,8,0.024808437904329461,0.024044150632140056
ETH-USD,chronos,fz0_0p01,2791,2791,0,-1.7382148453564921,8,0.16130245181205455,0.15037193266117618
ETH-USD,chronos,fz0_0p025,2791,2791,0,-2.1411639144796508,8,0.08828132137252942,0.081184924952230411
ETH-USD,chronos,fz0_0p05,2791,2791,0,-2.4007060677167398,8,0.060663052752021503,0.05376259926970281
ETH-USD,chronos,fz0_avg,2791,2791,0,-2.0933616091842944,8,0.10229426531687162,0.094219311413753393
ETH-USD,ewma,crps,2791,2791,0,0.021811435036530082,8,0.00065294911390710976,0.00045732621875937789
ETH-USD,ewma,log_score,2791,2791,0,-1.7676268571098415,8,0.042595082020850147,0.037601979169172413
ETH-USD,ewma,pinball_0p01,2791,2791,0,0.0017844918513329482,8,0.00021891992244528361,0.00020235423601374533
ETH-USD,ewma,pinball_0p025,2791,2791,0,0.0032054328495661026,8,0.00024988639445656658,0.0002228341838168581
ETH-USD,ewma,pinball_0p05,2791,2791,0,0.005035887565998912,8,0.00028260592558550929,0.00024109598022496189
ETH-USD,ewma,pinball_avg,2791,2791,0,0.0033419374222993211,8,0.00024849298043819662,0.00022054666196247505
ETH-USD,ewma,qlike,2791,2791,0,0.38797900279810249,8,0.035123596012243956,0.034281580639451172
ETH-USD,ewma,fz0_0p01,2791,2791,0,-1.6030116181246237,8,0.18087140580500413,0.16840390133884639
ETH-USD,ewma,fz0_0p025,2791,2791,0,-2.043115554853475,8,0.097984070363426337,0.088932971005652561
ETH-USD,ewma,fz0_0p05,2791,2791,0,-2.3241556929098532,8,0.065942458274396987,0.057738674007038214
ETH-USD,ewma,fz0_avg,2791,2791,0,-1.9900942886293176,8,0.1137910221708559,0.10418581895942611
ETH-USD,garch11,crps,2791,2791,0,0.021882513057359432,8,0.00064073948372146445,0.00044877790881386675
ETH-USD,garch11,log_score,2791,2791,0,-1.7833436577545325,8,0.03886889915284588,0.032322424023672205
ETH-USD,garch11,pinball_0p01,2791,2791,0,0.0017169961358473233,8,0.00021510906758204397,0.00019740630514763339
ETH-USD,garch11,pinball_0p025,2791,2791,0,0.0031610071952796991,8,0.00024565549501002945,0.00021692805254427752
ETH-USD,garch11,pinball_0p05,2791,2791,0,0.0050336193345634885,8,0.00027726750120505986,0.00023456101863137527
ETH-USD,garch11,pinball_avg,2791,2791,0,0.0033038742218968373,8,0.00024411183372107407,0.00021470831280905598
ETH-USD,garch11,qlike,2791,2791,0,0.38267466648509707,8,0.022797546522865333,0.020739927168243352
ETH-USD,garch11,fz0_0p01,2791,2791,0,-1.7371251991560031,8,0.16535404124574385,0.15257807411849167
ETH-USD,garch11,fz0_0p025,2791,2791,0,-2.0954571203343262,8,0.089309466938245152,0.07977565590522781
ETH-USD,garch11,fz0_0p05,2791,2791,0,-2.3397921358680089,8,0.059740246752544135,0.051528002754119388
ETH-USD,garch11,fz0_avg,2791,2791,0,-2.0574581517861126,8,0.10382784835119895,0.09381800635553772
ETH-USD,garch11_t,crps,2791,2791,0,0.021571882009183755,8,0.00065819761122240582,0.00047280989759429851
ETH-USD,garch11_t,log_score,2791,2791,0,-1.8827257377853233,8,0.027380264373314603,0.019738454832470765
ETH-USD,garch11_t,pinball_0p01,2791,2791,0,0.0016736509791605357,8,0.00018309088793137449,0.00016846931016413063
ETH-USD,garch11_t,pinball_0p025,2791,2791,0,0.0031405621592395161,8,0.00024018678311721095,0.00021222341778405111
ETH-USD,garch11_t,pinball_0p05,2791,2791,0,0.0049599007485590409,8,0.00028599929982455114,0.00024536323812562899
ETH-USD,garch11_t,pinball_avg,2791,2791,0,0.0032580379623196975,8,0.00023303588431883843,0.00020517422185218519
ETH-USD,garch11_t,qlike,2791,2791,0,0.415311927739416,8,0.023140705447889966,0.02080121702654272
ETH-USD,garch11_t,fz0_0p01,2791,2791,0,-1.8630037582050305,8,0.077225080512765193,0.069694271898116583
ETH-USD,garch11_t,fz0_0p025,2791,2791,0,-2.1344169863685032,8,0.062235955868975373,0.054102289107494178
ETH-USD,garch11_t,fz0_0p05,2791,2791,0,-2.3615773076248794,8,0.05211036813239521,0.044175615430074644
ETH-USD,garch11_t,fz0_avg,2791,2791,0,-2.1196660173994712,8,0.06251251758109555,0.054607224669190914
ETH-USD,gjr,crps,2791,2791,0,0.021904475749793983,8,0.00064175370693105016,0.00044972051418933241
ETH-USD,gjr,log_score,2791,2791,0,-1.7754576663223636,8,0.039869109204163235,0.033112139502192085
ETH-USD,gjr,pinball_0p01,2791,2791,0,0.0016992979759517923,8,0.00021468169451077456,0.00019732886627632189
ETH-USD,gjr,pinball_0p025,2791,2791,0,0.0031193601739719018,8,0.00024521679139291483,0.00021636463275647168
ETH-USD,gjr,pinball_0p05,2791,2791,0,0.0049872473722225507,8,0.00027791939491923323,0.000233709382952705
ETH-USD,gjr,pinball_avg,2791,2791,0,0.0032686351740487487,8,0.00024407331898235499,0.00021420572187288848
ETH-USD,gjr,qlike,2791,2791,0,0.38949425273083937,8,0.021552168166262074,0.018857448537257213
ETH-USD,gjr,fz0_0p01,2791,2791,0,-1.7395032584997745,8,0.16832298117339675,0.15612173772010185
ETH-USD,gjr,fz0_0p025,2791,2791,0,-2.1088392990925313,8,0.090328394593951505,0.081233930563243864
ETH-USD,gjr,fz0_0p05,2791,2791,0,-2.349726384717318,8,0.060483279618873904,0.052264447339289026
ETH-USD,gjr,fz0_avg,2791,2791,0,-2.066022980769874,8,0.10543616624666825,0.095767471069387669
ETH-USD,har,crps,2791,2791,0,0.021641580824731013,8,0.00064476397353660964,0.00045136318310966836
ETH-USD,har,log_score,2791,2791,0,-1.8020867740420401,8,0.039024084860750798,0.03357494741577239
ETH-USD,har,pinball_0p01,2791,2791,0,0.001668334045745352,8,0.00020432968371115296,0.00018880618436349091
ETH-USD,har,pinball_0p025,2791,2791,0,0.0030704838600934107,8,0.00023436031026272328,0.00020971984613280635
ETH-USD,har,pinball_0p05,2791,2791,0,0.0048623819893411878,8,0.00026609250348320738,0.00022876092487143448
ETH-USD,har,pinball_avg,2791,2791,0,0.0032003999650599838,8,0.00023290698138357489,0.00020748882581013358
ETH-USD,har,qlike,2791,2791,0,0.29611905679341988,8,0.028028709436755391,0.027825179583812438
ETH-USD,har,fz0_0p01,2791,2791,0,-1.7584852237335857,8,0.15291644478775088,0.1436545086647584
ETH-USD,har,fz0_0p025,2791,2791,0,-2.125485847786631,8,0.084539460974418654,0.077472010132255575
ETH-USD,har,fz0_0p05,2791,2791,0,-2.3826064527939499,8,0.058173626004088798,0.051238253438374716
ETH-USD,har,fz0_avg,2791,2791,0,-2.0888591747713887,8,0.097316319807245963,0.089877698071124335
ETH-USD,lgbm,crps,2791,2791,0,0.021767374453218677,8,0.0006508647882196545,0.00045104114387673166
ETH-USD,lgbm,log_score,2791,2791,0,-1.8017618375705573,8,0.035917646207796,0.029529122726781456
ETH-USD,lgbm,pinball_0p01,2791,2791,0,0.0016996443339038596,8,0.00019745285527222019,0.000182973163026931
ETH-USD,lgbm,pinball_0p025,2791,2791,0,0.0031119756388473759,8,0.0002268555525341348,0.00020515628089324783
ETH-USD,lgbm,pinball_0p05,2791,2791,0,0.0049538021346129486,8,0.0002589684657108773,0.00022517014916749342
ETH-USD,lgbm,pinball_avg,2791,2791,0,0.0032551407024547286,8,0.0002255975317232671,0.00020291295226744212
ETH-USD,lgbm,qlike,2791,2791,0,0.32512672207741344,8,0.027290459879364147,0.026218677852145076
ETH-USD,lgbm,fz0_0p01,2791,2791,0,-1.7376114839005232,8,0.1427027127872027,0.13377635859375928
ETH-USD,lgbm,fz0_0p025,2791,2791,0,-2.1150290164371528,8,0.080194031166806956,0.073440208994562425
ETH-USD,lgbm,fz0_0p05,2791,2791,0,-2.3653296630933482,8,0.055905282784414978,0.049115469356711579
ETH-USD,lgbm,fz0_avg,2791,2791,0,-2.0726567211436748,8,0.091790205577437986,0.084630489307424173
ETH-USD,moirai,crps,2791,2791,0,0.021447777113878148,8,0.00065170109671929813,0.00046071889282398053
ETH-USD,moirai,log_score,2791,2791,0,-1.8177581456094158,8,0.042445740674030306,0.036619409561723965
ETH-USD,moirai,pinball_0p01,2791,2791,0,0.0016495232346991988,8,0.00021125609664904914,0.00019555858734991317
ETH-USD,moirai,pinball_0p025,2791,2791,0,0.0029764581006299843,8,0.00023886684902792556,0.00021558123013670826
ETH-USD,moirai,pinball_0p05,2791,2791,0,0.0047442880865142482,8,0.00027089557168521252,0.00023390012048329784
ETH-USD,moirai,pinball_avg,2791,2791,0,0.0031234231406144773,8,0.00023826847542728194,0.00021337596192624948
ETH-USD,moirai,qlike,2791,2791,0,0.26314918112228036,8,0.02450348349387339,0.023812924488435458
ETH-USD,moirai,fz0_0p01,2791,2791,0,-1.7512068342235823,8,0.16860637430413508,0.1576974754551817
ETH-USD,moirai,fz0_0p025,2791,2791,0,-2.1573329883893408,8,0.092025479034149898,0.084217684139564014
ETH-USD,moirai,fz0_0p05,2791,2791,0,-2.411102836220441,8,0.063074033971330254,0.055413780666023746
ETH-USD,moirai,fz0_avg,2791,2791,0,-2.1065475529444546,8,0.10667595531598244,0.098178048571932894
ETH-USD,naive,crps,2791,2791,0,0.022138921454881492,8,0.00063472758452025519,0.00045087280441135263
ETH-USD,naive,log_score,2791,2791,0,-1.747264236035847,8,0.043710782834479475,0.036277183880544336
ETH-USD,naive,pinball_0p01,2791,2791,0,0.0017606641735327718,8,0.00021856278853731102,0.0002050842509810097
ETH-USD,naive,pinball_0p025,2791,2791,0,0.0032329276805695903,8,0.00024296473676451043,0.00022275485292806807
ETH-USD,naive,pinball_0p05,2791,2791,0,0.0051314420146547227,8,0.00027008582916009663,0.00023884112701545184
ETH-USD,naive,pinball_avg,2791,2791,0,0.0033750112895856946,8,0.00024222940753523665,0.00022068323124559732
ETH-USD,naive,qlike,2791,2791,0,0.51839911047079212,8,0.037828079136714196,0.027681510671279476
ETH-USD,naive,fz0_0p01,2791,2791,0,-1.6644491262249401,8,0.18210210528331003,0.17027737876271223
ETH-USD,naive,fz0_0p025,2791,2791,0,-2.039946415622953,8,0.095103900682374551,0.086932578027875212
ETH-USD,naive,fz0_0p05,2791,2791,0,-2.2929456537675472,8,0.062186440342163578,0.055034220980546521
ETH-USD,naive,fz0_avg,2791,2791,0,-1.9991137318718131,8,0.11233536683692924,0.1033575967827087
ETH-USD,patchtst,crps,2791,2791,0,0.021898090323935897,8,0.00066097130395575054,0.0004677668487860319
ETH-USD,patchtst,log_score,2791,2791,0,-1.7064395340406833,8,0.05490589432691332,0.046061203113769669
ETH-USD,patchtst,pinball_0p01,2791,2791,0,0.0018990706960540467,8,0.00023371274253960805,0.0002159457981290167
ETH-USD,patchtst,pinball_0p025,2791,2791,0,0.0032840055844828822,8,0.00025993561860947461,0.00023484941738977552
ETH-USD,patchtst,pinball_0p05,2791,2791,0,0.0050737834893747648,8,0.00028666779628566013,0.00025111775079805765
ETH-USD,patchtst,pinball_avg,2791,2791,0,0.0034189532566372312,8,0.00025826130711238834,0.0002325202919978583
ETH-USD,patchtst,qlike,2791,2791,0,0.59251909553041748,8,0.061917732460651367,0.048996597696031159
ETH-USD,patchtst,fz0_0p01,2791,2791,0,-1.3254188914239524,8,0.23660171820412962,0.21796181615780036
ETH-USD,patchtst,fz0_0p025,2791,2791,0,-1.9196842619286985,8,0.12337582498863939,0.11210052951320307
ETH-USD,patchtst,fz0_0p05,2791,2791,0,-2.259499070453066,8,0.079502632410161853,0.070972166986316046
ETH-USD,patchtst,fz0_avg,2791,2791,0,-1.8348674079352389,8,0.14548609549366368,0.13289126643553961
ETH-USD,timesfm,crps,2791,2791,0,0.021476240454607425,8,0.00065195240804971416,0.0004607805837849306
ETH-USD,timesfm,log_score,2791,2791,0,-1.8198206203432943,8,0.040875173636452822,0.034570341661889853
ETH-USD,timesfm,pinball_0p01,2791,2791,0,0.0016722366695161809,8,0.00021364337763450043,0.00019670742386177704
ETH-USD,timesfm,pinball_0p025,2791,2791,0,0.00300713762115202,8,0.00024170017034265106,0.00021719963652607434
ETH-USD,timesfm,pinball_0p05,2791,2791,0,0.004775390582698426,8,0.00027262107821160659,0.00023564004513621469
ETH-USD,timesfm,pinball_avg,2791,2791,0,0.0031515882911222091,8,0.00024068725071755163,0.00021495886431106576
ETH-USD,timesfm,qlike,2791,2791,0,0.2671453560081945,8,0.021379617500736716,0.020730348357906183
ETH-USD,timesfm,fz0_0p01,2791,2791,0,-1.7420730354360605,8,0.16768431667481026,0.15526191410070192
ETH-USD,timesfm,fz0_0p025,2791,2791,0,-2.1462747331120191,8,0.091537282611816984,0.083176632726887134
ETH-USD,timesfm,fz0_0p05,2791,2791,0,-2.4014793798160046,8,0.062636337985362875,0.054846529664957573
ETH-USD,timesfm,fz0_avg,2791,2791,0,-2.096609049454695,8,0.10611705387313446,0.096850884636089013
HSI,autoarima,crps,4828,4828,0,0.0077503714377932806,9,0.00020422073281173357,0.0001140214283365693
HSI,autoarima,log_score,4828,4828,0,-2.9025041899195263,9,0.025551422316470233,0.018226718817545118
HSI,autoarima,pinball_0p01,4828,4828,0,0.00048495966865404877,9,3.4503633462077198e-05,3.2576166540662237e-05
HSI,autoarima,pinball_0p025,4828,4828,0,0.00094516775511049151,9,4.416570611827371e-05,3.8528580635880137e-05
HSI,autoarima,pinball_0p05,4828,4828,0,0.0015678292186233115,9,5.6803276852445298e-05,4.4936587813338299e-05
HSI,autoarima,pinball_avg,4828,4828,0,0.00099931888079595062,9,4.4270383681381494e-05,3.8075879811269029e-05
HSI,autoarima,qlike,4828,4815,13,0.42603661865788112,9,0.01741576707551119,0.014168139137168016
HSI,autoarima,fz0_0p01,4828,4828,0,-3.0129988113826647,9,0.093447697597463228,0.089460420486464284
HSI,autoarima,fz0_0p025,4828,4828,0,-3.3035934601987615,9,0.054995532096632931,0.049945823241888086
HSI,autoarima,fz0_0p05,4828,4828,0,-3.5066893390592506,9,0.039943451918220914,0.034318045631363203
HSI,autoarima,fz0_avg,4828,4828,0,-3.2744272035468924,9,0.061668050184595417,0.057057629779146454
HSI,autoets,crps,4828,4828,0,0.0077532463281678619,9,0.00020333340219647509,0.00011358303672623964
HSI,autoets,log_score,4828,4828,0,-2.9011852674115937,9,0.0250865450175074,0.017497770955910694
HSI,autoets,pinball_0p01,4828,4828,0,0.00048427065755650623,9,3.4248605936999613e-05,3.2220968498128741e-05
HSI,autoets,pinball_0p025,4828,4828,0,0.00094636780109967427,9,4.3931031358758075e-05,3.8128392917171731e-05
HSI,autoets,pinball_0p05,4828,4828,0,0.0015697840454738609,9,5.6102673635930877e-05,4.4527191152590598e-05
HSI,autoets,pinball_avg,4828,4828,0,0.0010001408347100138,9,4.3850845875501095e-05,3.7675692931601063e-05
HSI,autoets,qlike,4828,4815,13,0.42762040353810887,9,0.01808940024028893,0.014601229470588206
HSI,autoets,fz0_0p01,4828,4828,0,-3.0120998924745974,9,0.092545175086419768,0.087903598678699957
HSI,autoets,fz0_0p025,4828,4828,0,-3.3018193622895096,9,0.05476460504612838,0.049337811239394277
HSI,autoets,fz0_0p05,4828,4828,0,-3.503488490380736,9,0.03974952618298818,0.034022105699434112
HSI,autoets,fz0_avg,4828,4828,0,-3.272469248381614,9,0.061255758157746143,0.056239497540126637
HSI,chronos,crps,4828,4828,0,0.0077503861341201236,9,0.00020384640784622382,0.00011486284618504812
HSI,chronos,log_score,4828,4828,0,-2.8997095347643906,9,0.025629737287648943,0.018642063482299694
HSI,chronos,pinball_0p01,4828,4828,0,0.00050579196880820272,9,3.7394235379969193e-05,3.5046750863451788e-05
HSI,chronos,pinball_0p025,4828,4828,0,0.00096708332093300953,9,4.7039701930502595e-05,4.1198947119695837e-05
HSI,chronos,pinball_0p05,4828,4828,0,0.0015920994672019887,9,5.9514180649104264e-05,4.7470634055831064e-05
HSI,chronos,pinball_avg,4828,4828,0,0.0010216582523144002,9,4.7215093268210844e-05,4.0691953203578251e-05
HSI,chronos,qlike,4828,4815,13,0.42676702499940417,9,0.015344581203331872,0.013538132584739555
HSI,chronos,fz0_0p01,4828,4828,0,-2.9543187163609299,9,0.099651627515641605,0.095111021350548677
HSI,chronos,fz0_0p025,4828,4828,0,-3.271481166660239,9,0.058354921546305921,0.053183213376691747
HSI,chronos,fz0_0p05,4828,4828,0,-3.4826466515947918,9,0.042128262385138594,0.036473552444180858
HSI,chronos,fz0_avg,4828,4828,0,-3.2361488448719871,9,0.065628348136535092,0.060729477502902654
HSI,ewma,crps,4828,4828,0,0.0077758337833627473,9,0.00020359424798896978,0.00011247498480441463
HSI,ewma,log_score,4828,4828,0,-2.8979554100493439,9,0.024211101483290039,0.01702330039491973
HSI,ewma,pinball_0p01,4828,4828,0,0.00049050012420229151,9,3.3146803395834408e-05,3.0604529422562878e-05
HSI,ewma,pinball_0p025,4828,4828,0,0.00096063967917653793,9,4.3694211963098351e-05,3.6893833621777653e-05
