asset,loss,regime,variant,statistic,model,mean_loss,mcs_p_value,eliminated_at_step,n,n_dropped,block_length,n_boot,seed,config_hash,in_mcs_0.1,in_mcs_0.25
HSI,fz0_0p025,calm,headline,range,patchtst,-3.1858226348081673,0.0038999999999999998,1,4398,0,52,10000,958863367,bd5baa05df832979dc7e6fb948de18e42d1f59ae4c2e9c6b8087eb3e007500c3,False,False
HSI,fz0_0p025,calm,headline,range,timesfm,-3.3225785581448242,0.32279999999999998,3,4398,0,52,10000,958863367,bd5baa05df832979dc7e6fb948de18e42d1f59ae4c2e9c6b8087eb3e007500c3,True,True
HSI,fz0_0p05,calm,headline,range,autoarima,-3.56116469985386,0.71860000000000002,12,4398,0,55,10000,909512092,96ddbba0f18b4e5572b9c485abe53201d15e54fb526992cb57a73f0932eeecd3,True,True
HSI,fz0_0p05,calm,headline,range,autoets,-3.5579192308722414,0.71860000000000002,10,4398,0,55,10000,909512092,96ddbba0f18b4e5572b9c485abe53201d15e54fb526992cb57a73f0932eeecd3,True,True
HSI,fz0_0p05,calm,headline,range,chronos,-3.5446003510682935,0.078700000000000006,3,4398,0,55,10000,909512092,96ddbba0f18b4e5572b9c485abe53201d15e54fb526992cb57a73f0932eeecd3,False,False
HSI,fz0_0p05,calm,headline,range,ewma,-3.5514864714443841,0.71860000000000002,9,4398,0,55,10000,909512092,96ddbba0f18b4e5572b9c485abe53201d15e54fb526992cb57a73f0932eeecd3,True,True
HSI,fz0_0p05,calm,headline,range,garch11,-3.532853647377447,0.29139999999999999,5,4398,0,55,10000,909512092,96ddbba0f18b4e5572b9c485abe53201d15e54fb526992cb57a73f0932eeecd3,True,True
HSI,fz0_0p05,calm,headline,range,garch11_t,-3.5404726143191096,0.47699999999999998,7,4398,0,55,10000,909512092,96ddbba0f18b4e5572b9c485abe53201d15e54fb526992cb57a73f0932eeecd3,True,True
HSI,fz0_0p05,calm,headline,range,gjr,-3.5410532815820024,0.54420000000000002,8,4398,0,55,10000,909512092,96ddbba0f18b4e5572b9c485abe53201d15e54fb526992cb57a73f0932eeecd3,True,True
HSI,fz0_0p05,calm,headline,range,har,-3.5668583071814428,1,13,4398,0,55,10000,909512092,96ddbba0f18b4e5572b9c485abe53201d15e54fb526992cb57a73f0932eeecd3,True,True
HSI,fz0_0p05,calm,headline,range,lgbm,-3.5370926334458201,0.29139999999999999,6,4398,0,55,10000,909512092,96ddbba0f18b4e5572b9c485abe53201d15e54fb526992cb57a73f0932eeecd3,True,True
HSI,fz0_0p05,calm,headline,range,moirai,-3.5583941819580711,0.71860000000000002,11,4398,0,55,10000,909512092,96ddbba0f18b4e5572b9c485abe53201d15e54fb526992cb57a73f0932eeecd3,True,True
HSI,fz0_0p05,calm,headline,range,naive,-3.4016823931184703,0.00059999999999999995,2,4398,0,55,10000,909512092,96ddbba0f18b4e5572b9c485abe53201d15e54fb526992cb57a73f0932eeecd3,False,False
HSI,fz0_0p05,calm,headline,range,patchtst,-3.4457935836967528,0.00059999999999999995,1,4398,0,55,10000,909512092,96ddbba0f18b4e5572b9c485abe53201d15e54fb526992cb57a73f0932eeecd3,False,False
HSI,fz0_0p05,calm,headline,range,timesfm,-3.5422944975735402,0.112,4,4398,0,55,10000,909512092,96ddbba0f18b4e5572b9c485abe53201d15e54fb526992cb57a73f0932eeecd3,True,False
HSI,fz0_avg,calm,headline,range,autoarima,-3.319257591180206,0.98309999999999997,9,4398,0,49,10000,1033523944,21f1c18202fee7ddbfee7b299d6b3265b2a06d7e80f5b2e925b7c72d97dc6402,True,True
HSI,fz0_avg,calm,headline,range,autoets,-3.3183102178286128,0.98309999999999997,10,4398,0,49,10000,1033523944,21f1c18202fee7ddbfee7b299d6b3265b2a06d7e80f5b2e925b7c72d97dc6402,True,True
HSI,fz0_avg,calm,headline,range,chronos,-3.2972279986773247,0.41489999999999999,5,4398,0,49,10000,1033523944,21f1c18202fee7ddbfee7b299d6b3265b2a06d7e80f5b2e925b7c72d97dc6402,True,True
HSI,fz0_avg,calm,headline,range,ewma,-3.3176388557580658,0.98309999999999997,11,4398,0,49,10000,1033523944,21f1c18202fee7ddbfee7b299d6b3265b2a06d7e80f5b2e925b7c72d97dc6402,True,True
HSI,fz0_avg,calm,headline,range,garch11,-3.2873986584731973,0.2311,3,4398,0,49,10000,1033523944,21f1c18202fee7ddbfee7b299d6b3265b2a06d7e80f5b2e925b7c72d97dc6402,True,False
HSI,fz0_avg,calm,headline,range,garch11_t,-3.3172881649213015,0.98309999999999997,12,4398,0,49,10000,1033523944,21f1c18202fee7ddbfee7b299d6b3265b2a06d7e80f5b2e925b7c72d97dc6402,True,True
HSI,fz0_avg,calm,headline,range,gjr,-3.2920252993458328,0.68769999999999998,6,4398,0,49,10000,1033523944,21f1c18202fee7ddbfee7b299d6b3265b2a06d7e80f5b2e925b7c72d97dc6402,True,True
HSI,fz0_avg,calm,headline,range,har,-3.3258771956604698,1,13,4398,0,49,10000,1033523944,21f1c18202fee7ddbfee7b299d6b3265b2a06d7e80f5b2e925b7c72d97dc6402,True,True
HSI,fz0_avg,calm,headline,range,lgbm,-3.3048893877480845,0.93559999999999999,8,4398,0,49,10000,1033523944,21f1c18202fee7ddbfee7b299d6b3265b2a06d7e80f5b2e925b7c72d97dc6402,True,True
HSI,fz0_avg,calm,headline,range,moirai,-3.3083210681742594,0.88170000000000004,7,4398,0,49,10000,1033523944,21f1c18202fee7ddbfee7b299d6b3265b2a06d7e80f5b2e925b7c72d97dc6402,True,True
HSI,fz0_avg,calm,headline,range,naive,-3.0999692168672155,0.0083000000000000001,2,4398,0,49,10000,1033523944,21f1c18202fee7ddbfee7b299d6b3265b2a06d7e80f5b2e925b7c72d97dc6402,False,False
HSI,fz0_avg,calm,headline,range,patchtst,-3.1328156952907311,0.0068999999999999999,1,4398,0,49,10000,1033523944,21f1c18202fee7ddbfee7b299d6b3265b2a06d7e80f5b2e925b7c72d97dc6402,False,False
HSI,fz0_avg,calm,headline,range,timesfm,-3.2911295226438622,0.41489999999999999,4,4398,0,49,10000,1033523944,21f1c18202fee7ddbfee7b299d6b3265b2a06d7e80f5b2e925b7c72d97dc6402,True,True
HSI,qlike_ex_near_zero,calm,headline,range,autoarima,0.41563787979288569,0.099400000000000002,10,4385,13,69,10000,2046231835,88804218908d60e3bfb9ed539ebfb69d89f3a4ab12ea571c937dae22c8fce565,False,False
HSI,qlike_ex_near_zero,calm,headline,range,autoets,0.41683505486131278,0.099400000000000002,11,4385,13,69,10000,2046231835,88804218908d60e3bfb9ed539ebfb69d89f3a4ab12ea571c937dae22c8fce565,False,False
HSI,qlike_ex_near_zero,calm,headline,range,chronos,0.41380521077770427,0.015299999999999999,5,4385,13,69,10000,2046231835,88804218908d60e3bfb9ed539ebfb69d89f3a4ab12ea571c937dae22c8fce565,False,False
HSI,qlike_ex_near_zero,calm,headline,range,ewma,0.41828308836718314,0.099400000000000002,12,4385,13,69,10000,2046231835,88804218908d60e3bfb9ed539ebfb69d89f3a4ab12ea571c937dae22c8fce565,False,False
HSI,qlike_ex_near_zero,calm,headline,range,garch11,0.4578024178752339,0.070900000000000005,6,4385,13,69,10000,2046231835,88804218908d60e3bfb9ed539ebfb69d89f3a4ab12ea571c937dae22c8fce565,False,False
HSI,qlike_ex_near_zero,calm,headline,range,garch11_t,0.45655153708587115,0.071199999999999999,7,4385,13,69,10000,2046231835,88804218908d60e3bfb9ed539ebfb69d89f3a4ab12ea571c937dae22c8fce565,False,False
HSI,qlike_ex_near_zero,calm,headline,range,gjr,0.45943073219224623,0.082100000000000006,8,4385,13,69,10000,2046231835,88804218908d60e3bfb9ed539ebfb69d89f3a4ab12ea571c937dae22c8fce565,False,False
HSI,qlike_ex_near_zero,calm,headline,range,har,0.41360644096409999,0.099400000000000002,9,4385,13,69,10000,2046231835,88804218908d60e3bfb9ed539ebfb69d89f3a4ab12ea571c937dae22c8fce565,False,False
HSI,qlike_ex_near_zero,calm,headline,range,lgbm,0.48427901475589025,0,1,4385,13,69,10000,2046231835,88804218908d60e3bfb9ed539ebfb69d89f3a4ab12ea571c937dae22c8fce565,False,False
HSI,qlike_ex_near_zero,calm,headline,range,moirai,0.40331227780587803,1,13,4385,13,69,10000,2046231835,88804218908d60e3bfb9ed539ebfb69d89f3a4ab12ea571c937dae22c8fce565,True,True
HSI,qlike_ex_near_zero,calm,headline,range,naive,0.662188619839298,0,2,4385,13,69,10000,2046231835,88804218908d60e3bfb9ed539ebfb69d89f3a4ab12ea571c937dae22c8fce565,False,False
HSI,qlike_ex_near_zero,calm,headline,range,patchtst,0.56006125000682028,0.00020000000000000001,3,4385,13,69,10000,2046231835,88804218908d60e3bfb9ed539ebfb69d89f3a4ab12ea571c937dae22c8fce565,False,False
HSI,qlike_ex_near_zero,calm,headline,range,timesfm,0.42085760842938053,0.0023999999999999998,4,4385,13,69,10000,2046231835,88804218908d60e3bfb9ed539ebfb69d89f3a4ab12ea571c937dae22c8fce565,False,False
HSI,crps,gfc_wide,sensitivity,range,autoarima,0.014712626505914018,0.51090000000000002,6,491,0,33,10000,170501396,4f1272211b20987707df556a236e788b4482afe0d66b9e7acc810fbb9f001f49,True,True
HSI,crps,gfc_wide,sensitivity,range,autoets,0.014679854253705408,0.84960000000000002,11,491,0,33,10000,170501396,4f1272211b20987707df556a236e788b4482afe0d66b9e7acc810fbb9f001f49,True,True
HSI,crps,gfc_wide,sensitivity,range,chronos,0.01472052446968369,0.42180000000000001,4,491,0,33,10000,170501396,4f1272211b20987707df556a236e788b4482afe0d66b9e7acc810fbb9f001f49,True,True
HSI,crps,gfc_wide,sensitivity,range,ewma,0.014705865545273561,0.84960000000000002,7,491,0,33,10000,170501396,4f1272211b20987707df556a236e788b4482afe0d66b9e7acc810fbb9f001f49,True,True
HSI,crps,gfc_wide,sensitivity,range,garch11,0.014680535795431212,0.84960000000000002,10,491,0,33,10000,170501396,4f1272211b20987707df556a236e788b4482afe0d66b9e7acc810fbb9f001f49,True,True
HSI,crps,gfc_wide,sensitivity,range,garch11_t,0.014695356305726163,0.84960000000000002,9,491,0,33,10000,170501396,4f1272211b20987707df556a236e788b4482afe0d66b9e7acc810fbb9f001f49,True,True
HSI,crps,gfc_wide,sensitivity,range,gjr,0.01463053840803571,1,13,491,0,33,10000,170501396,4f1272211b20987707df556a236e788b4482afe0d66b9e7acc810fbb9f001f49,True,True
HSI,crps,gfc_wide,sensitivity,range,har,0.014685766850692819,0.84960000000000002,8,491,0,33,10000,170501396,4f1272211b20987707df556a236e788b4482afe0d66b9e7acc810fbb9f001f49,True,True
HSI,crps,gfc_wide,sensitivity,range,lgbm,0.014911500024776274,0.0253,1,491,0,33,10000,170501396,4f1272211b20987707df556a236e788b4482afe0d66b9e7acc810fbb9f001f49,False,False
HSI,crps,gfc_wide,sensitivity,range,moirai,0.014651818887619624,0.84960000000000002,12,491,0,33,10000,170501396,4f1272211b20987707df556a236e788b4482afe0d66b9e7acc810fbb9f001f49,True,True
HSI,crps,gfc_wide,sensitivity,range,naive,0.015212391356889019,0.39610000000000001,2,491,0,33,10000,170501396,4f1272211b20987707df556a236e788b4482afe0d66b9e7acc810fbb9f001f49,True,True
HSI,crps,gfc_wide,sensitivity,range,patchtst,0.015027296554579786,0.42180000000000001,3,491,0,33,10000,170501396,4f1272211b20987707df556a236e788b4482afe0d66b9e7acc810fbb9f001f49,True,True
HSI,crps,gfc_wide,sensitivity,range,timesfm,0.014706464189031331,0.51090000000000002,5,491,0,33,10000,170501396,4f1272211b20987707df556a236e788b4482afe0d66b9e7acc810fbb9f001f49,True,True
HSI,log_score,gfc_wide,sensitivity,range,autoarima,-2.252515997601805,0.7147,6,491,0,19,10000,1573071490,2b35756d8b77eb7ec20175ee2086a444dd4b40b9c7bab0f89edb4bfb82b8725e,True,True
HSI,log_score,gfc_wide,sensitivity,range,autoets,-2.2598876652933781,0.97219999999999995,12,491,0,19,10000,1573071490,2b35756d8b77eb7ec20175ee2086a444dd4b40b9c7bab0f89edb4bfb82b8725e,True,True
HSI,log_score,gfc_wide,sensitivity,range,chronos,-2.2440151297800583,0.18759999999999999,3,491,0,19,10000,1573071490,2b35756d8b77eb7ec20175ee2086a444dd4b40b9c7bab0f89edb4bfb82b8725e,True,False
HSI,log_score,gfc_wide,sensitivity,range,ewma,-2.2560321595620154,0.97219999999999995,10,491,0,19,10000,1573071490,2b35756d8b77eb7ec20175ee2086a444dd4b40b9c7bab0f89edb4bfb82b8725e,True,True
HSI,log_score,gfc_wide,sensitivity,range,garch11,-2.2552881024101903,0.97219999999999995,9,491,0,19,10000,1573071490,2b35756d8b77eb7ec20175ee2086a444dd4b40b9c7bab0f89edb4bfb82b8725e,True,True
HSI,log_score,gfc_wide,sensitivity,range,garch11_t,-2.2589121657252238,0.97219999999999995,11,491,0,19,10000,1573071490,2b35756d8b77eb7ec20175ee2086a444dd4b40b9c7bab0f89edb4bfb82b8725e,True,True
HSI,log_score,gfc_wide,sensitivity,range,gjr,-2.2424091283080161,0.97219999999999995,8,491,0,19,10000,1573071490,2b35756d8b77eb7ec20175ee2086a444dd4b40b9c7bab0f89edb4bfb82b8725e,True,True
HSI,log_score,gfc_wide,sensitivity,range,har,-2.2498930370987305,0.7147,7,491,0,19,10000,1573071490,2b35756d8b77eb7ec20175ee2086a444dd4b40b9c7bab0f89edb4bfb82b8725e,True,True
HSI,log_score,gfc_wide,sensitivity,range,lgbm,-2.2085371272102186,0.2082,4,491,0,19,10000,1573071490,2b35756d8b77eb7ec20175ee2086a444dd4b40b9c7bab0f89edb4bfb82b8725e,True,False
HSI,log_score,gfc_wide,sensitivity,range,moirai,-2.2663859330856182,1,13,491,0,19,10000,1573071490,2b35756d8b77eb7ec20175ee2086a444dd4b40b9c7bab0f89edb4bfb82b8725e,True,True
HSI,log_score,gfc_wide,sensitivity,range,naive,-1.8437591799953141,0.14419999999999999,2,491,0,19,10000,1573071490,2b35756d8b77eb7ec20175ee2086a444dd4b40b9c7bab0f89edb4bfb82b8725e,True,False
HSI,log_score,gfc_wide,sensitivity,range,patchtst,-2.114972727977078,0.22020000000000001,5,491,0,19,10000,1573071490,2b35756d8b77eb7ec20175ee2086a444dd4b40b9c7bab0f89edb4bfb82b8725e,True,False
HSI,log_score,gfc_wide,sensitivity,range,timesfm,-2.24097177617598,0.11609999999999999,1,491,0,19,10000,1573071490,2b35756d8b77eb7ec20175ee2086a444dd4b40b9c7bab0f89edb4bfb82b8725e,True,False
HSI,pinball_0p01,gfc_wide,sensitivity,range,autoarima,0.00083130280200238824,0.42999999999999999,8,491,0,15,10000,1275650405,d6b29846276a5a8715d0ab894b5981a2b5a578e9f8e747dde046513ca66125e0,True,True
HSI,pinball_0p01,gfc_wide,sensitivity,range,autoets,0.00080556924162622468,0.42999999999999999,7,491,0,15,10000,1275650405,d6b29846276a5a8715d0ab894b5981a2b5a578e9f8e747dde046513ca66125e0,True,True
HSI,pinball_0p01,gfc_wide,sensitivity,range,chronos,0.00092729334107648589,0.2281,5,491,0,15,10000,1275650405,d6b29846276a5a8715d0ab894b5981a2b5a578e9f8e747dde046513ca66125e0,True,False
HSI,pinball_0p01,gfc_wide,sensitivity,range,ewma,0.00083207826166717489,0.21079999999999999,4,491,0,15,10000,1275650405,d6b29846276a5a8715d0ab894b5981a2b5a578e9f8e747dde046513ca66125e0,True,False
HSI,pinball_0p01,gfc_wide,sensitivity,range,garch11,0.00078048336971687398,0.2031,2,491,0,15,10000,1275650405,d6b29846276a5a8715d0ab894b5981a2b5a578e9f8e747dde046513ca66125e0,True,False
HSI,pinball_0p01,gfc_wide,sensitivity,range,garch11_t,0.0007368038126767208,0.42999999999999999,9,491,0,15,10000,1275650405,d6b29846276a5a8715d0ab894b5981a2b5a578e9f8e747dde046513ca66125e0,True,True
HSI,pinball_0p01,gfc_wide,sensitivity,range,gjr,0.00070079353392372913,1,13,491,0,15,10000,1275650405,d6b29846276a5a8715d0ab894b5981a2b5a578e9f8e747dde046513ca66125e0,True,True
HSI,pinball_0p01,gfc_wide,sensitivity,range,har,0.00084718995556418608,0.42999999999999999,11,491,0,15,10000,1275650405,d6b29846276a5a8715d0ab894b5981a2b5a578e9f8e747dde046513ca66125e0,True,True
HSI,pinball_0p01,gfc_wide,sensitivity,range,lgbm,0.00084204590009320996,0.42999999999999999,10,491,0,15,10000,1275650405,d6b29846276a5a8715d0ab894b5981a2b5a578e9f8e747dde046513ca66125e0,True,True
HSI,pinball_0p01,gfc_wide,sensitivity,range,moirai,0.00086012239178211982,0.42999999999999999,12,491,0,15,10000,1275650405,d6b29846276a5a8715d0ab894b5981a2b5a578e9f8e747dde046513ca66125e0,True,True
HSI,pinball_0p01,gfc_wide,sensitivity,range,naive,0.0015082989469736594,0.1356,1,491,0,15,10000,1275650405,d6b29846276a5a8715d0ab894b5981a2b5a578e9f8e747dde046513ca66125e0,True,False
HSI,pinball_0p01,gfc_wide,sensitivity,range,patchtst,0.0011136280629447104,0.2056,3,491,0,15,10000,1275650405,d6b29846276a5a8715d0ab894b5981a2b5a578e9f8e747dde046513ca66125e0,True,False
HSI,pinball_0p01,gfc_wide,sensitivity,range,timesfm,0.00089656550476827296,0.42999999999999999,6,491,0,15,10000,1275650405,d6b29846276a5a8715d0ab894b5981a2b5a578e9f8e747dde046513ca66125e0,True,True
HSI,pinball_0p025,gfc_wide,sensitivity,range,autoarima,0.0016976919334658717,0.58520000000000005,9,491,0,16,10000,2123725572,8adb6765515de889838665608a69d3fcf4c838574fb856652371ff3cb6a5cb35,True,True
HSI,pinball_0p025,gfc_wide,sensitivity,range,autoets,0.0016746143544962471,0.58520000000000005,10,491,0,16,10000,2123725572,8adb6765515de889838665608a69d3fcf4c838574fb856652371ff3cb6a5cb35,True,True
HSI,pinball_0p025,gfc_wide,sensitivity,range,chronos,0.0017734486900604139,0.53129999999999999,4,491,0,16,10000,2123725572,8adb6765515de889838665608a69d3fcf4c838574fb856652371ff3cb6a5cb35,True,True
HSI,pinball_0p025,gfc_wide,sensitivity,range,ewma,0.001695313816451205,0.53129999999999999,3,491,0,16,10000,2123725572,8adb6765515de889838665608a69d3fcf4c838574fb856652371ff3cb6a5cb35,True,True
HSI,pinball_0p025,gfc_wide,sensitivity,range,garch11,0.0016624814591618929,0.57809999999999995,6,491,0,16,10000,2123725572,8adb6765515de889838665608a69d3fcf4c838574fb856652371ff3cb6a5cb35,True,True
HSI,pinball_0p025,gfc_wide,sensitivity,range,garch11_t,0.0016527755906592255,0.58520000000000005,7,491,0,16,10000,2123725572,8adb6765515de889838665608a69d3fcf4c838574fb856652371ff3cb6a5cb35,True,True
HSI,pinball_0p025,gfc_wide,sensitivity,range,gjr,0.0015829817297139995,1,13,491,0,16,10000,2123725572,8adb6765515de889838665608a69d3fcf4c838574fb856652371ff3cb6a5cb35,True,True
HSI,pinball_0p025,gfc_wide,sensitivity,range,har,0.0017063746343826062,0.58520000000000005,12,491,0,16,10000,2123725572,8adb6765515de889838665608a69d3fcf4c838574fb856652371ff3cb6a5cb35,True,True
HSI,pinball_0p025,gfc_wide,sensitivity,range,lgbm,0.0017379111174535781,0.58520000000000005,8,491,0,16,10000,2123725572,8adb6765515de889838665608a69d3fcf4c838574fb856652371ff3cb6a5cb35,True,True
HSI,pinball_0p025,gfc_wide,sensitivity,range,moirai,0.0017203003053553136,0.58520000000000005,11,491,0,16,10000,2123725572,8adb6765515de889838665608a69d3fcf4c838574fb856652371ff3cb6a5cb35,True,True
HSI,pinball_0p025,gfc_wide,sensitivity,range,naive,0.00245564658250331,0.1384,1,491,0,16,10000,2123725572,8adb6765515de889838665608a69d3fcf4c838574fb856652371ff3cb6a5cb35,True,False
HSI,pinball_0p025,gfc_wide,sensitivity,range,patchtst,0.0020076468104689711,0.22259999999999999,2,491,0,16,10000,2123725572,8adb6765515de889838665608a69d3fcf4c838574fb856652371ff3cb6a5cb35,True,False
HSI,pinball_0p025,gfc_wide,sensitivity,range,timesfm,0.0017894908493849195,0.5655,5,491,0,16,10000,2123725572,8adb6765515de889838665608a69d3fcf4c838574fb856652371ff3cb6a5cb35,True,True
HSI,pinball_0p05,gfc_wide,sensitivity,range,autoarima,0.0028516206621618315,0.81469999999999998,7,491,0,33,10000,1890878607,59be52ad2aac490af57adc5b344ea7fb5adb4aa9a809e213cd17ab7e4060f3a0,True,True
HSI,pinball_0p05,gfc_wide,sensitivity,range,autoets,0.0028167075375052507,0.81469999999999998,12,491,0,33,10000,1890878607,59be52ad2aac490af57adc5b344ea7fb5adb4aa9a809e213cd17ab7e4060f3a0,True,True
HSI,pinball_0p05,gfc_wide,sensitivity,range,chronos,0.0029383466032052081,0.81469999999999998,6,491,0,33,10000,1890878607,59be52ad2aac490af57adc5b344ea7fb5adb4aa9a809e213cd17ab7e4060f3a0,True,True
HSI,pinball_0p05,gfc_wide,sensitivity,range,ewma,0.0028715359591144352,0.74229999999999996,5,491,0,33,10000,1890878607,59be52ad2aac490af57adc5b344ea7fb5adb4aa9a809e213cd17ab7e4060f3a0,True,True
HSI,pinball_0p05,gfc_wide,sensitivity,range,garch11,0.0028203412755636922,0.81469999999999998,10,491,0,33,10000,1890878607,59be52ad2aac490af57adc5b344ea7fb5adb4aa9a809e213cd17ab7e4060f3a0,True,True
HSI,pinball_0p05,gfc_wide,sensitivity,range,garch11_t,0.0028254115894663975,0.81469999999999998,9,491,0,33,10000,1890878607,59be52ad2aac490af57adc5b344ea7fb5adb4aa9a809e213cd17ab7e4060f3a0,True,True
HSI,pinball_0p05,gfc_wide,sensitivity,range,gjr,0.0027477316356673753,1,13,491,0,33,10000,1890878607,59be52ad2aac490af57adc5b344ea7fb5adb4aa9a809e213cd17ab7e4060f3a0,True,True
HSI,pinball_0p05,gfc_wide,sensitivity,range,har,0.0028798317200807314,0.81469999999999998,8,491,0,33,10000,1890878607,59be52ad2aac490af57adc5b344ea7fb5adb4aa9a809e213cd17ab7e4060f3a0,True,True
HSI,pinball_0p05,gfc_wide,sensitivity,range,lgbm,0.0029575033367263562,0.61309999999999998,4,491,0,33,10000,1890878607,59be52ad2aac490af57adc5b344ea7fb5adb4aa9a809e213cd17ab7e4060f3a0,True,True
HSI,pinball_0p05,gfc_wide,sensitivity,range,moirai,0.0028952152273674083,0.81469999999999998,11,491,0,33,10000,1890878607,59be52ad2aac490af57adc5b344ea7fb5adb4aa9a809e213cd17ab7e4060f3a0,True,True
HSI,pinball_0p05,gfc_wide,sensitivity,range,naive,0.003651734170018787,0.252,2,491,0,33,10000,1890878607,59be52ad2aac490af57adc5b344ea7fb5adb4aa9a809e213cd17ab7e4060f3a0,True,True
HSI,pinball_0p05,gfc_wide,sensitivity,range,patchtst,0.0031969340325052765,0.36049999999999999,3,491,0,33,10000,1890878607,59be52ad2aac490af57adc5b344ea7fb5adb4aa9a809e213cd17ab7e4060f3a0,True,True
HSI,pinball_0p05,gfc_wide,sensitivity,range,timesfm,0.0029968556384586181,0.058799999999999998,1,491,0,33,10000,1890878607,59be52ad2aac490af57adc5b344ea7fb5adb4aa9a809e213cd17ab7e4060f3a0,False,False
HSI,pinball_avg,gfc_wide,sensitivity,range,autoarima,0.0017935384658766971,0.48080000000000001,9,491,0,16,10000,262578305,18f7eeb255733015653363914aaaeea11261d5270e7ead4994e3ceeaa6cccae2,True,True
HSI,pinball_avg,gfc_wide,sensitivity,range,autoets,0.0017656303778759066,0.48080000000000001,10,491,0,16,10000,262578305,18f7eeb255733015653363914aaaeea11261d5270e7ead4994e3ceeaa6cccae2,True,True
HSI,pinball_avg,gfc_wide,sensitivity,range,chronos,0.0018796962114473695,0.3639,4,491,0,16,10000,262578305,18f7eeb255733015653363914aaaeea11261d5270e7ead4994e3ceeaa6cccae2,True,True
HSI,pinball_avg,gfc_wide,sensitivity,range,ewma,0.0017996426790776068,0.39379999999999998,5,491,0,16,10000,262578305,18f7eeb255733015653363914aaaeea11261d5270e7ead4994e3ceeaa6cccae2,True,True
HSI,pinball_avg,gfc_wide,sensitivity,range,garch11,0.0017544353681474855,0.48080000000000001,7,491,0,16,10000,262578305,18f7eeb255733015653363914aaaeea11261d5270e7ead4994e3ceeaa6cccae2,True,True
HSI,pinball_avg,gfc_wide,sensitivity,range,garch11_t,0.0017383303309341158,0.48080000000000001,8,491,0,16,10000,262578305,18f7eeb255733015653363914aaaeea11261d5270e7ead4994e3ceeaa6cccae2,True,True
HSI,pinball_avg,gfc_wide,sensitivity,range,gjr,0.0016771689664350365,1,13,491,0,16,10000,262578305,18f7eeb255733015653363914aaaeea11261d5270e7ead4994e3ceeaa6cccae2,True,True
HSI,pinball_avg,gfc_wide,sensitivity,range,har,0.001811132103342509,0.48080000000000001,11,491,0,16,10000,262578305,18f7eeb255733015653363914aaaeea11261d5270e7ead4994e3ceeaa6cccae2,True,True
HSI,pinball_avg,gfc_wide,sensitivity,range,lgbm,0.001845820118091048,0.48080000000000001,6,491,0,16,10000,262578305,18f7eeb255733015653363914aaaeea11261d5270e7ead4994e3ceeaa6cccae2,True,True
HSI,pinball_avg,gfc_wide,sensitivity,range,moirai,0.0018252126415016117,0.48080000000000001,12,491,0,16,10000,262578305,18f7eeb255733015653363914aaaeea11261d5270e7ead4994e3ceeaa6cccae2,True,True
HSI,pinball_avg,gfc_wide,sensitivity,range,naive,0.0025385598998319196,0.14299999999999999,1,491,0,16,10000,262578305,18f7eeb255733015653363914aaaeea11261d5270e7ead4994e3ceeaa6cccae2,True,False
HSI,pinball_avg,gfc_wide,sensitivity,range,patchtst,0.0021060696353063187,0.2369,2,491,0,16,10000,262578305,18f7eeb255733015653363914aaaeea11261d5270e7ead4994e3ceeaa6cccae2,True,False
HSI,pinball_avg,gfc_wide,sensitivity,range,timesfm,0.0018943039975372687,0.31130000000000002,3,491,0,16,10000,262578305,18f7eeb255733015653363914aaaeea11261d5270e7ead4994e3ceeaa6cccae2,True,True
HSI,qlike,gfc_wide,sensitivity,range,autoarima,0.5180825068879249,0.66900000000000004,6,491,0,24,10000,995366523,9e4fd140c7fe9b33882a1eea46c7d123df3dcf3d35ae9188aba47b21ca698c37,True,True
HSI,qlike,gfc_wide,sensitivity,range,autoets,0.51161483347916314,1,13,491,0,24,10000,995366523,9e4fd140c7fe9b33882a1eea46c7d123df3dcf3d35ae9188aba47b21ca698c37,True,True
HSI,qlike,gfc_wide,sensitivity,range,chronos,0.55115418588912646,0.54300000000000004,5,491,0,24,10000,995366523,9e4fd140c7fe9b33882a1eea46c7d123df3dcf3d35ae9188aba47b21ca698c37,True,True
HSI,qlike,gfc_wide,sensitivity,range,ewma,0.51605234633473218,0.99139999999999995,12,491,0,24,10000,995366523,9e4fd140c7fe9b33882a1eea46c7d123df3dcf3d35ae9188aba47b21ca698c37,True,True
HSI,qlike,gfc_wide,sensitivity,range,garch11,0.51663112299581648,0.99139999999999995,11,491,0,24,10000,995366523,9e4fd140c7fe9b33882a1eea46c7d123df3dcf3d35ae9188aba47b21ca698c37,True,True
HSI,qlike,gfc_wide,sensitivity,range,garch11_t,0.5180333959401815,0.99139999999999995,10,491,0,24,10000,995366523,9e4fd140c7fe9b33882a1eea46c7d123df3dcf3d35ae9188aba47b21ca698c37,True,True
HSI,qlike,gfc_wide,sensitivity,range,gjr,0.55151295434416625,0.99139999999999995,9,491,0,24,10000,995366523,9e4fd140c7fe9b33882a1eea46c7d123df3dcf3d35ae9188aba47b21ca698c37,True,True
HSI,qlike,gfc_wide,sensitivity,range,har,0.52511866268120067,0.92079999999999995,7,491,0,24,10000,995366523,9e4fd140c7fe9b33882a1eea46c7d123df3dcf3d35ae9188aba47b21ca698c37,True,True
