asset,config,fit_origin,fit_status,fallback,n_rows,n_equations,omega_store,alpha_store,beta_store,store_max_rel_residual,alpha_plus_beta_store,store_recursion_reproduced,omega_ref,alpha_ref,beta_ref,alpha_plus_beta_ref,fallback_ref,ref_max_rel_residual,beta_ref_pow_window,alpha_plus_beta_governing
BTC-USD,garch11,1381,ok|flag=0,False,21,20,8.8239468494073498e-05,0.1519815443741166,0.84801845562588385,4.3910819633305525e-16,1.0000000000000004,True,8.8239468494075369e-05,0.1519815443741166,0.84801845562588329,1,False,4.0753138998709659e-16,1.5946009058181555e-36,1
BTC-USD,garch11,1402,ok|flag=0,False,21,20,2.5130113084634394e-05,0.006790410219075782,0.97733632340805543,9.2217446149312134e-07,0.98412673362713121,False,2.5086300270226465e-05,0.0067905603158236998,0.97735739218600803,0.98414795250183196,False,3.3161310727377313e-06,1.0634107262090779e-05,0.98414795250183196
BTC-USD,garch11,1423,ok|flag=0,False,21,20,3.0714384374451258e-05,0.030861428101770616,0.94496142531727056,7.9714144353104533e-12,0.97582285341904118,True,3.0714384382147969e-05,0.030861428101726401,0.94496142531181981,0.97582285341354624,False,8.2237795628508381e-12,5.0937798607580334e-13,0.97582285341354624
BTC-USD,garch11,1444,ok|flag=0,False,21,20,2.9875342799328756e-05,0.046294472560719169,0.93333378376358489,7.4254057101934038e-14,0.97962825632430406,True,2.9875342799241356e-05,0.046294472560719002,0.93333378376358245,0.97962825632430139,False,1.1659935541333635e-15,1.0435015712625599e-15,0.97962825632430139
BTC-USD,garch11,1465,ok|flag=0,False,21,20,3.0535168618403343e-05,0.047125417253902735,0.93211257019984928,3.0670195037628764e-15,0.97923798745375201,True,3.0535168618403113e-05,0.047125417253902999,0.93211257019985005,0.97923798745375323,False,5.3339469630658718e-16,5.422285637420471e-16,0.97923798745375323
BTC-USD,garch11,1486,ok|flag=0,False,21,20,3.0076402612732451e-05,0.046329139483819337,0.93331978124157144,1.4576617741866233e-15,0.97964892072539078,True,3.007640261273365e-05,0.0463291394838194,0.93331978124157122,0.97964892072539078,False,1.1184792518956905e-15,1.0357031308793974e-15,0.97964892072539078
BTC-USD,garch11,1507,ok|flag=0,False,21,20,2.4682188785428e-05,0.04139660395465683,0.94326001794718173,2.3027911537140401e-13,0.98465662190183856,True,2.4682188785283547e-05,0.041396603954663297,0.94326001794712921,0.98465662190179237,False,7.5355869889662586e-14,2.0687745909672003e-13,0.98465662190179237
BTC-USD,garch11,1528,ok|flag=0,False,21,20,1.6470496826226301e-05,0.025176541930199137,0.96538139539298662,2.0623424314725039e-09,0.99055793732318576,True,1.6470498075468591e-05,0.0251765418730035,0.96538139455315697,0.99055793642616041,False,2.14331068433913e-09,2.2359509969989671e-08,0.99055793642616041
BTC-USD,garch11,1549,ok|flag=0,False,21,20,3.0344630374309361e-05,0.034692542017265904,0.9460172824255888,5.3367767052826729e-14,0.98070982444285471,True,3.0344630374510881e-05,0.034692542017263898,0.94601728242540761,0.98070982444267163,False,5.3790205269152732e-14,8.9029762831606216e-13,0.98070982444267163
BTC-USD,garch11,1570,ok|flag=0,False,21,20,3.2603137304908145e-05,0.037535007107133422,0.94221590381258191,1.135319860839225e-13,0.97975091091971533,True,3.2603137304806277e-05,0.0375350071071417,0.94221590381259801,0.97975091091973965,False,7.9339171500629025e-14,1.1890914187477426e-13,0.97975091091973965
BTC-USD,garch11,1591,ok|flag=0,False,21,20,3.332633537971254e-05,0.034096377100073738,0.94540850765253825,1.0282229843590095e-13,0.97950488475261199,True,3.3326335379559349e-05,0.034096377100071899,0.9454085076526334,0.97950488475270536,False,5.5553447042094942e-14,6.45287247180142e-13,0.97950488475270536
BTC-USD,garch11,1612,ok|flag=0,False,21,20,2.1694211045423002e-05,0.035189998350714236,0.95187566417620517,2.9979423091038652e-12,0.98706566252691941,True,2.1694211046882515e-05,0.0351899983506904,0.95187566417516323,0.98706566252585359,False,3.2936770379030749e-12,1.9503468601533802e-11,0.98706566252585359
BTC-USD,garch11,1633,ok|flag=0,False,21,20,3.205890053712993e-05,0.026805763890996204,0.95444826373875324,2.0348044840582339e-12,0.98125402762974945,True,3.2058900526984928e-05,0.026805763891144401,0.95444826374527936,0.981254027636424,False,3.0717293826626e-12,7.5196240757089926e-11,0.981254027636424
BTC-USD,garch11,1654,ok|flag=0,False,21,20,5.1365560250780745e-05,0.025563723929056703,0.94306813563967373,3.5539366214908751e-14,0.96863185956873044,True,5.1365560250556553e-05,0.0255637239290585,0.94306813563979719,0.96863185956885556,False,3.7237492928249104e-14,1.8686827893404999e-13,0.96863185956885556
BTC-USD,garch11,1675,ok|flag=0,False,21,20,6.0612059859432706e-05,0.024946331298060564,0.93903492751760609,4.2364604803274334e-15,0.96398125881566665,True,6.0612059859419486e-05,0.024946331298061401,0.93903492751761319,0.96398125881567476,False,2.7850092667742902e-15,2.1921643013744154e-14,0.96398125881567476
BTC-USD,garch11,1696,ok|flag=0,False,21,20,5.5828660376863783e-05,0.028630746463920387,0.93662497988087634,1.787162760155666e-14,0.96525572634479673,True,5.5828660376837193e-05,0.028630746463920501,0.93662497988088345,0.96525572634480405,False,3.0381766922646321e-15,6.0655213908174671e-15,0.96525572634480405
BTC-USD,garch11,1717,ok|flag=0,False,21,20,4.150225994187473e-05,0.028286023867088783,0.94439736192813517,1.2237256041458339e-13,0.97268338579522395,True,4.1502259941772043e-05,0.028286023867085699,0.94439736192818458,0.97268338579527036,False,1.0707599036276046e-13,3.7790499029049363e-13,0.97268338579527036
BTC-USD,garch11,1738,ok|flag=0,False,21,20,4.5385659549602542e-05,0.019742047382852568,0.94962242560399823,5.3666956810711952e-12,0.9693644729868508,True,4.5385659563077901e-05,0.019742047382662602,0.94962242559456678,0.96936447297722939,False,5.3572712097289184e-12,5.9632226583226152e-12,0.96936447297722939
BTC-USD,garch11,1759,ok|flag=0,False,21,20,5.9126693331580438e-05,0.020593416190308078,0.93834813673898898,1.9342897511312232e-14,0.95894155292929706,True,5.912669333157358e-05,0.020593416190307901,0.93834813673899142,0.95894155292929939,False,1.7863734760447179e-14,1.5205404630768781e-14,0.95894155292929939
BTC-USD,garch11,1780,ok|flag=0,False,21,20,0.00010448831250557171,0.031253944986514237,0.89868244104697959,5.1963963575519134e-14,0.92993638603349382,True,0.0001044883125055,0.031253944986514098,0.89868244104698081,0.92993638603349482,False,2.1138766078336386e-15,6.3551842218863853e-24,0.92993638603349482
BTC-USD,garch11,1801,ok|flag=0,False,21,20,9.8764757779287729e-05,0.031400454646770215,0.90180166092278014,8.4333734763880194e-14,0.93320211556955035,True,9.8764757779187833e-05,0.03140045464677,0.90180166092278002,0.93320211556955002,False,7.1062876799957299e-16,3.5934815855288357e-23,0.93320211556955002
BTC-USD,garch11,1822,ok|flag=0,False,21,20,9.727968816942993e-05,0.03377901066876543,0.90002791915520008,2.0494325180486478e-15,0.93380692982396551,True,9.7279688169429917e-05,0.033779010668765201,0.90002791915519997,0.93380692982396518,False,3.6097051314192549e-16,1.3427365206692935e-23,0.93380692982396518
BTC-USD,garch11,1843,ok|flag=0,False,21,20,0.00019603507498615872,8.1836612610963755e-06,0.83823784203590246,0.0005889766057315803,0.83824602569716355,False,1.6522115034437456e-05,0,0.98633989353182083,0.98633989353182083,False,0.00067450992641689893,0.0010310969044031236,0.98633989353182083
BTC-USD,garch11,1864,ok|flag=0,False,21,20,0.00012281191865001265,2.8310590538538349e-09,0.90149693710079293,1.4503615372801051e-08,0.90149693993185198,False,4.3579533124926682e-05,0,0.96504640933495001,0.96504640933495001,False,1.6598243964373145e-08,1.8797478240670604e-08,0.96504640933495001
BTC-USD,garch11,1885,ok|flag=0,False,21,20,0.00033337968556707476,-1.3181344904467096e-11,0.72285249489522607,1.6223136940945766e-10,0.72285249488204473,True,5.1726101236444811e-05,6.5802468780454829e-17,0.95699869989154318,0.95699869989154318,False,1.6496022535747348e-10,2.8554455839639021e-10,0.95699869989154318
BTC-USD,garch11,1906,ok|flag=0,False,21,20,0.00018221009967447742,0.020629831777925767,0.82262104176790618,2.8290441450548502e-15,0.84325087354583195,True,0.00018221009967440001,0.020629831777925701,0.82262104176790662,0.84325087354583239,False,6.9109506972054194e-14,3.9802197667278146e-43,0.84325087354583239
BTC-USD,garch11,1927,ok|flag=0,False,21,20,0.0010383357647747919,0.16364194164510057,9.4368957093138306e-16,4.9597309520490043e-15,0.16364194164510151,True,0.0010383357647747,0.1636419416451004,0,0.1636419416451004,False,8.5170184116223366e-14,0,0.1636419416451004
BTC-USD,garch11,1948,ok|flag=0,False,21,20,0.00098980122363203846,0.18179479467834425,-6.9388939039072284e-16,6.463608478974552e-16,0.18179479467834356,True,0.00098980122363200008,0.18179479467834411,0,0.18179479467834411,False,3.811886841289789e-14,0,0.18179479467834411
BTC-USD,garch11,1969,ok|flag=0,False,21,20,0.00066144094641903625,0.22141366999181278,0.22433602284230228,8.4717814965099519e-13,0.44574969283411503,True,0.00066144094641829997,0.2214136699918125,0.2243360228423025,0.44574969283411509,False,1.3437211411492666e-14,0,0.44574969283411509
BTC-USD,garch11,1990,ok|flag=0,False,21,20,0.00063850910089395768,0.26194098249856868,0.2055752559564174,3.5261271899350723e-12,0.46751623845498608,True,0.00063850910089110005,0.2619409824985689,0.2055752559564176,0.46751623845498658,False,1.3699435262183949e-14,0,0.46751623845498658
BTC-USD,garch11,2011,ok|flag=0,False,21,20,0.00056558365425298505,0.22569184038256751,0.27478032323740847,1.1811174056990016e-13,0.50047216361997604,True,0.00056558365425279998,0.2256918403825672,0.27478032323740842,0.5004721636199756,False,1.1564822802035416e-13,3.1103913762672668e-281,0.5004721636199756
BTC-USD,garch11,2032,ok|flag=0,False,21,20,0.00051850659960829527,0.24257830924111345,0.30298688851753108,4.3138912889409008e-16,0.54556519775864454,True,0.00051850659960819996,0.2425783092411134,0.30298688851753081,0.54556519775864432,False,1.2317961451321119e-13,5.1513090366363232e-260,0.54556519775864432
BTC-USD,garch11,2053,ok|flag=0,False,21,20,0.00053404350943504959,0.26072088397603682,0.28177605243482789,6.7521344948857822e-14,0.54249693641086472,True,0.00053404350943489997,0.26072088397603671,0.28177605243482778,0.54249693641086449,False,1.3307432679140131e-13,8.9544780246017829e-276,0.54249693641086449
BTC-USD,garch11,2074,ok|flag=0,False,21,20,0.00041048837152594828,0.25257482843880907,0.38499063928065114,3.9822957828400768e-15,0.63756546771946021,True,0.00041048837152589997,0.25257482843880891,0.38499063928065108,0.63756546771945999,False,6.6257585625328852e-14,5.3098844246812022e-208,0.63756546771945999
BTC-USD,garch11,2095,ok|flag=0,False,21,20,0.00038233891535635384,0.29811959646381142,0.37179162513180547,4.1978670617213752e-15,0.66991122159561689,True,0.00038233891535630001,0.29811959646381131,0.37179162513180503,0.66991122159561634,False,8.2136476418073934e-14,1.4118916782979018e-215,0.66991122159561634
BTC-USD,garch11,2116,ok|flag=0,False,21,20,0.00028121044089741233,0.28228271105449887,0.47219418553421455,8.3891330788301679e-13,0.75447689658871342,True,0.00028121044089689999,0.28228271105449859,0.47219418553421422,0.75447689658871286,False,7.3318090385360256e-14,1.1489933047716643e-163,0.75447689658871286
BTC-USD,garch11,2137,ok|flag=0,False,21,20,0.00026451880216355649,0.25869990046545932,0.49988028877505092,3.2855543520201453e-15,0.75858018924051018,True,0.0002645188021635,0.2586999004654596,0.49988028877505097,0.75858018924051063,False,1.0062267564470162e-13,2.7102291922839056e-151,0.75858018924051063
BTC-USD,garch11,2158,ok|flag=0,False,21,20,0.00021367746546697454,0.24129324492255444,0.54061352120797157,8.2609136473641015e-16,0.78190676613052601,True,0.0002136774654669,0.2412932449225545,0.5406135212079719,0.78190676613052645,False,1.5838316675816808e-13,2.7762066365134476e-134,0.78190676613052645
BTC-USD,garch11,2179,ok|flag=0,False,21,20,0.00020070924806512295,0.28974427578374751,0.50960494978384285,6.3547893636138672e-13,0.79934922556759036,True,0.00020070924806479999,0.2897442757837474,0.50960494978384263,0.79934922556759003,False,1.3495525011417569e-13,4.1382699861246112e-147,0.79934922556759003
BTC-USD,garch11,2200,ok|flag=0,False,21,20,0.00023859338719397995,0.40205852994114721,0.38721298776054514,3.2099313500258953e-13,0.78927151770169235,True,0.0002385933871938,0.4020585299411471,0.3872129877605453,0.78927151770169246,False,1.3611211046461736e-13,9.4396939930215723e-207,0.78927151770169246
BTC-USD,garch11,2221,ok|flag=0,False,21,20,0.00024433889806687133,0.38018420079166221,0.38388074756464302,2.4832290094752108e-15,0.76406494835630523,True,0.00024433889806679999,0.38018420079166199,0.3838807475646428,0.7640649483563049,False,1.7151549217247601e-13,1.2536200692192896e-208,0.7640649483563049
BTC-USD,garch11,2242,ok|flag=0,False,21,20,0.00017602064022072917,0.2760071837167769,0.51592665945164762,1.1360338130135942e-15,0.79193384316842452,True,0.00017602064022070001,0.27600718371677718,0.51592665945164851,0.79193384316842574,False,7.4825866111585973e-14,1.9678177096295633e-144,0.79193384316842574
BTC-USD,garch11,2263,ok|flag=0,False,21,20,0.00018944490141927059,0.17152947158207665,0.54652156979864985,1.8025986582377223e-13,0.71805104138072651,True,0.00018944490141909999,0.17152947158207649,0.54652156979864952,0.71805104138072606,False,2.1488180247468465e-13,6.3628773845122971e-132,0.71805104138072606
BTC-USD,garch11,2284,ok|flag=0,False,21,20,0.00044452942228786796,0.27876804087934615,0.044930986865653194,2.0759641203853153e-13,0.32369902774499937,True,0.00044452942228770002,0.27876804087934609,0.044930986865653201,0.32369902774499931,False,1.5129515297004586e-13,0,0.32369902774499931
BTC-USD,garch11,2305,ok|flag=0,False,21,20,0.00043525108497700037,0.31282928349410777,2.7755575615628914e-17,1.2067403526675799e-13,0.31282928349410777,True,0.00043525108497690003,0.31282928349410788,0,0.31282928349410788,False,1.0936472815112979e-13,0,0.31282928349410788
BTC-USD,garch11,2326,ok|flag=0,False,21,20,0.00018806203822843243,0.21863926205541134,0.47885866686742495,2.8888419569967637e-12,0.69749792892283624,True,0.00018806203822720001,0.2186392620554114,0.47885866686742501,0.69749792892283646,False,6.2309883138242412e-14,1.2696267482978812e-160,0.69749792892283646
BTC-USD,garch11,2347,ok|flag=0,False,21,20,0.00014597885385296498,0.16886350919096682,0.58451238214629631,4.4844039327572269e-14,0.75337589133726313,True,0.00014597885385290001,0.16886350919096679,0.58451238214629664,0.75337589133726346,False,1.2872706434807961e-13,2.4937779688991503e-117,0.75337589133726346
BTC-USD,garch11,2368,ok|flag=0,False,21,20,0.00041012076881060907,0.27644767990916652,1.1102230246251565e-16,6.9983710144225135e-12,0.27644767990916663,True,0.00041012076880769999,0.27644767990916641,1.3590894497593503e-16,0.27644767990916658,False,8.2068339039060416e-14,0,0.27644767990916658
BTC-USD,garch11,2389,ok|flag=0,False,21,20,0.0004240482309930623,0.29046397638663529,-1.1102230246251565e-16,1.3869826895926847e-15,0.29046397638663518,True,0.00042404823099300001,0.29046397638663529,1.2368253463603302e-16,0.2904639763866354,False,1.4700886816372473e-13,0,0.2904639763866354
BTC-USD,garch11,2410,ok|flag=0,False,21,20,0.00010245872694398027,0.13921999795091256,0.6939708564175211,1.4505456960946546e-13,0.83319085436843365,True,0.0001024587269439,0.13921999795091231,0.6939708564175211,0.83319085436843343,False,9.5688009505838535e-15,4.6839929641469404e-80,0.83319085436843343
BTC-USD,garch11,2431,ok|flag=0,False,21,20,9.9466459736503694e-05,0.13634203003768763,0.70694253959729492,2.585222823314927e-13,0.84328456963498255,True,9.9466459736395274e-05,0.13634203003768769,0.70694253959729525,0.84328456963498299,False,7.6229307822565909e-16,4.9210508559703676e-76,0.84328456963498299
BTC-USD,garch11,2452,ok|flag=0,False,21,20,0.00010730510365139456,0.13190979785385415,0.70298486618471523,9.220374126555355e-13,0.83489466403856938,True,0.0001073051036508,0.13190979785385401,0.70298486618471545,0.83489466403856949,False,1.4253906084438986e-13,2.9715827436553768e-77,0.83489466403856949
BTC-USD,garch11,2473,ok|flag=0,False,21,20,0.00011097852499114845,0.098493861291731988,0.73028725751188173,1.2739246541296961e-15,0.82878111880361371,True,0.0001109785249911,0.098493861291731793,0.73028725751188017,0.82878111880361205,False,1.0924404311520028e-13,5.5829204416417291e-69,0.82878111880361205
BTC-USD,garch11,2494,ok|flag=0,False,21,20,0.00010677491686470234,0.11129738035795633,0.72074984536558739,4.3212764399221022e-14,0.83204722572354373,True,0.00010677491686459999,0.11129738035795581,0.72074984536558662,0.83204722572354251,False,2.0405302343197119e-13,7.8033114656617496e-72,0.83204722572354251
BTC-USD,garch11,2515,ok|flag=0,False,21,20,9.8611459314562806e-05,0.12316786153762815,0.72083420140690113,6.064293265677123e-14,0.84400206294452929,True,9.8611459314533885e-05,0.1231678615376284,0.72083420140690169,0.84400206294453017,False,4.3706650318153264e-16,8.2735560044022189e-72,0.84400206294453017
BTC-USD,garch11,2536,ok|flag=0,False,21,20,9.3383492003657457e-05,0.094322410889396469,0.74263637365506907,2.6107275319451608e-15,0.83695878454446548,True,9.3383492003659056e-05,0.094322410889396094,0.74263637365506818,0.83695878454446437,False,6.5803024284361265e-16,2.4440403980603679e-65,0.83695878454446437
BTC-USD,garch11,2557,ok|flag=0,False,21,20,0.00010499567878896401,0.12114250103872792,0.71286497867964438,1.1136340102758944e-13,0.8340074797183723,True,0.0001049956787889,0.12114250103872801,0.71286497867964416,0.83400747971837219,False,1.3973354501560651e-14,3.1888912099772421e-74,0.83400747971837219
BTC-USD,garch11,2578,ok|flag=0,False,21,20,8.3711946099721419e-05,0.10423851596428046,0.76477433659478222,5.8673132190754807e-15,0.86901285255906269,True,8.3711946099719061e-05,0.1042385159642807,0.76477433659478189,0.86901285255906258,False,3.6670707619221755e-16,5.8432300158064781e-59,0.86901285255906258
BTC-USD,garch11,2599,ok|flag=0,False,21,20,9.34673959498591e-05,0.10659381196843065,0.74750173276110365,1.5141512208325239e-14,0.85409554472953431,True,9.3467395949852513e-05,0.1065938119684306,0.74750173276110332,0.85409554472953397,False,4.3507277252073662e-16,6.3988489917664947e-64,0.85409554472953397
BTC-USD,garch11,2620,ok|flag=0,False,21,20,8.5801766757237713e-05,0.10242526721773537,0.76218604567041037,7.5250334765487904e-13,0.86461131288814574,True,8.5801766756896556e-05,0.10242526721773521,0.76218604567041037,0.86461131288814563,False,5.335611424405707e-16,1.0727453927083517e-59,0.86461131288814563
BTC-USD,garch11,2641,ok|flag=0,False,21,20,0.00019453984550036373,-3.7451132423982347e-05,0.75418379506358224,0.0033088483848746934,0.7541463439311582,False,5.3417608220819697e-06,0,0.9934331442444132,0.9934331442444132,False,0.0036503505984205606,0.037095626224440438,0.9934331442444132
BTC-USD,garch11,2662,ok|flag=0,False,21,20,4.812952850752282e-05,0.054545754949702263,0.874836304296159,1.6629255185121373e-14,0.92938205924586126,True,4.8129528507513997e-05,0.054545754949702499,0.874836304296158,0.92938205924586059,False,3.4963827737485157e-16,9.1917590249504169e-30,0.92938205924586059
BTC-USD,garch11,2683,ok|flag=0,False,21,20,0.00011850826168495094,0.07182481632925497,0.75631479400990487,1.6185781941098505e-14,0.82813961033915984,True,0.0001185082616849,0.071824816329255206,0.75631479400990409,0.82813961033915939,False,7.9512653785646394e-14,2.2454210053382724e-61,0.82813961033915939
BTC-USD,garch11,2704,ok|flag=0,False,21,20,6.6160358876210504e-05,2.7674019872359068e-06,0.91236871958012655,2.4451278851177877e-05,0.91237148698211379,False,1.1216194735648475e-05,0,0.98514887377987725,0.98514887377987725,False,2.7029474049900549e-05,0.00056355018516749333,0.98514887377987725
BTC-USD,garch11,2725,ok|flag=0,False,21,20,8.8507993478787828e-05,0.061929226359258682,0.81154391553704963,9.737762452583771e-16,0.87347314189630831,True,8.8507993478787882e-05,0.061929226359258599,0.81154391553704908,0.87347314189630776,False,3.9657574390519212e-16,4.5291114855146893e-46,0.87347314189630776
BTC-USD,garch11,2746,ok|flag=0,False,21,20,0.00011464793013625234,0.073782654531644731,0.76149659703765249,8.716794024747466e-16,0.83527925156929728,True,0.0001146479301362,0.073782654531644898,0.7614965970376526,0.8352792515692975,False,7.629158573900763e-14,6.8231269929135063e-60,0.8352792515692975
BTC-USD,garch11,2767,ok|flag=0,False,21,20,0.00010940550814018401,0.096634713381312132,0.75782107876183158,8.7104506155643054e-15,0.85445579214314371,True,0.0001094055081401,0.096634713381312298,0.75782107876183213,0.85445579214314449,False,1.4411836473024578e-13,6.0721220871718299e-61,0.85445579214314449
BTC-USD,garch11,2788,ok|flag=0,False,21,20,0.000103969259705438,0.091007481100194521,0.77036418920849914,1.0152051895937431e-12,0.86137167030869366,True,0.0001039692597048,0.091007481100194507,0.77036418920849914,0.86137167030869366,False,1.3067383123295637e-13,2.2286562474877505e-57,0.86137167030869366
BTC-USD,garch11,2809,ok|flag=0,False,21,20,0.00012364349059524652,0.098834587048025724,0.73717940825388062,2.2980471585740201e-14,0.83601399530190634,True,0.00012364349059520001,0.098834587048025904,0.73717940825388051,0.83601399530190645,False,6.7465604655384073e-14,6.1178348748105917e-67,0.83601399530190645
BTC-USD,garch11,2830,ok|flag=0,False,21,20,0.00012800135508206481,0.09855658020649849,0.72853806220181716,1.76489939897871e-15,0.82709464240831565,True,0.000128001355082,0.098556580206498406,0.72853806220181749,0.82709464240831587,False,1.2752655593439379e-13,1.6831511832045583e-69,0.82709464240831587
BTC-USD,garch11,2851,ok|flag=0,False,21,20,0.00013199493401206452,0.13044844266087052,0.68814526629638406,5.3627742074901895e-15,0.81859370895725458,True,0.00013199493401200001,0.13044844266087091,0.68814526629638439,0.81859370895725536,False,1.3050902133753029e-13,6.9193192719223781e-82,0.81859370895725536
BTC-USD,garch11,2872,ok|flag=0,False,21,20,0.00013434689578782405,0.13531106361689327,0.6795739845951817,2.1870853256662801e-15,0.81488504821207497,True,0.00013434689578780001,0.1353110636168931,0.67957398459518192,0.81488504821207508,False,5.0663790508034818e-14,1.3133256966224373e-84,0.81488504821207508
BTC-USD,garch11,2893,ok|flag=0,False,21,20,6.9270298061783675e-05,0.089451700564794789,0.80504887740820319,5.1296580694600132e-16,0.89450057797299798,True,6.9270298061783269e-05,0.089451700564794803,0.8050488774082043,0.89450057797299909,False,2.7963161434223454e-16,8.1493763182293849e-48,0.89450057797299909
BTC-USD,garch11,2914,ok|flag=0,False,21,20,4.3095646870558983e-05,0.078618958892243351,0.85060461849648916,5.1770315696901514e-15,0.92922357738873251,True,4.3095646870557323e-05,0.078618958892243296,0.8506046184964885,0.92922357738873185,False,2.4481929471550395e-16,7.3091727860223973e-36,0.92922357738873185
BTC-USD,garch11,2935,ok|flag=0,False,21,20,4.9767386404847836e-05,0.081127596006190461,0.83557998409751699,6.1788107219401407e-16,0.91670758010370745,True,4.9767386404847829e-05,0.0811275960061901,0.83557998409751677,0.91670758010370679,False,4.3072077821309198e-16,9.8631142174500875e-40,0.91670758010370679
BTC-USD,garch11,2956,ok|flag=0,False,21,20,3.0249582549273439e-05,0.086435136436930238,0.86017787984088412,4.2475423652724247e-13,0.94661301627781436,True,3.0249582549149559e-05,0.086435136436929794,0.86017787984088367,0.94661301627781358,False,3.9443237198306152e-16,1.9684984022432639e-33,0.94661301627781358
BTC-USD,garch11,2977,ok|flag=0,False,21,20,3.2626184100198345e-05,0.080508879623207186,0.86536578669005992,3.2066645105025508e-16,0.94587466631326711,True,3.2626184100198217e-05,0.080508879623207394,0.86536578669006003,0.94587466631326755,False,3.7889588046759967e-16,3.979792374032165e-32,0.94587466631326755
BTC-USD,garch11,2998,ok|flag=0,False,21,20,3.3767020878268824e-05,0.078184238014059826,0.86253008837283773,3.4271841105000913e-14,0.94071432638689756,True,3.3767020878252954e-05,0.078184238014060103,0.86253008837283651,0.94071432638689678,False,3.4025025754965954e-16,7.7112882455307152e-33,0.94071432638689678
BTC-USD,garch11,3019,ok|flag=0,False,21,20,3.3003457817199843e-05,0.073546081249135531,0.86885993179938259,2.744341015734918e-14,0.94240601304851812,True,3.3003457817187124e-05,0.073546081249135295,0.86885993179938281,0.94240601304851823,False,5.3781150525693661e-16,2.9845916262057287e-31,0.94240601304851823
BTC-USD,garch11,3040,ok|flag=0,False,21,20,2.8717139032305745e-05,0.05518577998107832,0.88890308323825029,3.2254740575694064e-16,0.94408886321932861,True,2.8717139032305667e-05,0.055185779981078202,0.88890308323825051,0.94408886321932883,False,3.4580229393543231e-16,2.6742764222996635e-26,0.94408886321932883
BTC-USD,garch11,3061,ok|flag=0,False,21,20,2.9665969895724886e-05,0.068669441999801739,0.87188174531680396,6.7304426828044392e-15,0.9405511873166057,True,2.9665969895722744e-05,0.068669441999801697,0.87188174531680462,0.94055118731660636,False,5.0640657116393183e-16,1.6935282434417873e-30,0.94055118731660636
BTC-USD,garch11,3082,ok|flag=0,False,21,20,2.9839275895637889e-05,0.064588150600885408,0.87563427734972354,1.1690970183655211e-14,0.94022242795060895,True,2.9839275895633345e-05,0.0645881506008852,0.87563427734972377,0.94022242795060917,False,7.9744509268137812e-16,1.4500300524704098e-29,0.94022242795060917
BTC-USD,garch11,3103,ok|flag=0,False,21,20,4.7006426481235171e-05,0.11779214410829042,0.80739041018987767,2.1172186753364941e-13,0.92518255429816809,True,4.7006426481132511e-05,0.1177921441082902,0.80739041018987767,0.92518255429816798,False,5.6882494962887323e-16,3.4817162776242281e-47,0.92518255429816798
BTC-USD,garch11,3124,ok|flag=0,False,21,20,3.6039200033688884e-05,0.10591592333983002,0.83797847626461475,8.2228669181447317e-15,0.94389439960444477,True,3.6039200033684717e-05,0.1059159233398299,0.83797847626461486,0.94389439960444477,False,4.1114334590723658e-16,4.1345846978245217e-39,0.94389439960444477
BTC-USD,garch11,3145,ok|flag=0,False,21,20,4.6731203745859536e-05,0.11250142401272711,0.80746747159691745,1.7817312755553946e-14,0.91996889560964457,True,4.6731203745852821e-05,0.1125014240127272,0.80746747159691723,0.91996889560964445,False,3.7388947663558603e-16,3.6518927554063813e-47,0.91996889560964445
BTC-USD,garch11,3166,ok|flag=0,False,21,20,4.9025672923854923e-05,0.11482380230787159,0.80043478073307872,9.4597413153518575e-16,0.91525858304095031,True,4.902567292385474e-05,0.11482380230787149,0.80043478073307861,0.91525858304094998,False,3.080517489288132e-16,4.6023085808400382e-49,0.91525858304094998
BTC-USD,garch11,3187,ok|flag=0,False,21,20,5.4733447977654422e-05,0.13414163172656979,0.76861871068731702,9.828999867242518e-16,0.90276034241388681,True,5.4733447977654327e-05,0.13414163172656959,0.7686187106873168,0.90276034241388636,False,3.4480271682469218e-16,7.1692908713748534e-58,0.90276034241388636
BTC-USD,garch11,3208,ok|flag=0,False,21,20,3.7692259574139124e-05,0.12345066269898419,0.80803709045588357,2.4351821550037768e-13,0.93148775315486776,True,3.7692259574046825e-05,0.1234506626989841,0.80803709045588379,0.93148775315486798,False,4.297380273536077e-16,5.1957481528227492e-47,0.93148775315486798
BTC-USD,garch11,3229,ok|flag=0,False,21,20,6.2519525549257381e-05,0.14938761050658289,0.73989672223968306,3.4472137852238538e-16,0.88928433274626595,True,6.2519525549257273e-05,0.14938761050658289,0.73989672223968328,0.88928433274626628,False,3.4530233307044399e-16,3.8508064933086236e-66,0.88928433274626628
BTC-USD,garch11,3250,ok|flag=0,False,21,20,3.5292342170772538e-05,0.10032198938464665,0.82786623987840402,2.2795992977409745e-15,0.92818822926305067,True,3.5292342170772124e-05,0.1003219893846463,0.82786623987840358,0.92818822926305,False,4.3244420248375318e-16,9.5518233411165877e-42,0.92818822926305
BTC-USD,garch11,3271,ok|flag=0,False,19,18,8.1995816474708376e-05,0.14624899817185355,0.68342303338421106,7.4217483445189914e-13,0.82967203155606462,True,8.1995816474508598e-05,0.14624899817185319,0.6834230333842114,0.82967203155606462,False,6.5049768773501857e-16,2.212105630055451e-83,0.82967203155606462
