asset,loss,rung,pairs,significant_5pct,expected_by_chance,rho_capped,variance_nonpositive,nonfinite_statistic,p_exactly_0_or_1,bandwidth_min,bandwidth_median,bandwidth_max,rho1_min,rho1_median,rho1_max,n_eff_min,n_eff_median,n_eff_max,n_min,n_median,n_max
KOSPI,fz0_0p05,auto,78,48,3.9000000000000004,0,0,0,0,0.014767062928968237,0.37707545889293281,2.9233384690062336,-0.080465242446772889,0.038769986768220376,0.21771325195799091,3107.3990483350153,4475.939627094951,5683.5376094117055,4837,4837,4837
KOSPI,fz0_0p05,fixed,78,48,3.9000000000000004,0,0,0,0,10,10,10,-0.080465242446772889,0.038769986768220376,0.21771325195799091,3107.3990483350153,4475.939627094951,5683.5376094117055,4837,4837,4837
KOSPI,fz0_0p05,twice_auto,78,48,3.9000000000000004,0,0,0,0,0.029534125857936473,0.75415091778586563,5.8466769380124672,-0.080465242446772889,0.038769986768220376,0.21771325195799091,3107.3990483350153,4475.939627094951,5683.5376094117055,4837,4837,4837
KOSPI,fz0_avg,auto,78,42,3.9000000000000004,0,0,0,0,0.0070230571703457602,0.36980126223354104,2.6566081876267407,-0.11772024763379531,0.029467793987408127,0.22055247834486014,3088.9189355942353,4560.0924124736994,6127.7761654453652,4837,4837,4837
KOSPI,fz0_avg,fixed,78,41,3.9000000000000004,0,0,0,0,10,10,10,-0.11772024763379531,0.029467793987408127,0.22055247834486014,3088.9189355942353,4560.0924124736994,6127.7761654453652,4837,4837,4837
KOSPI,fz0_avg,twice_auto,78,42,3.9000000000000004,0,0,0,0,0.01404611434069152,0.73960252446708208,5.3132163752534813,-0.11772024763379531,0.029467793987408127,0.22055247834486014,3088.9189355942353,4560.0924124736994,6127.7761654453652,4837,4837,4837
KOSPI,log_score,auto,78,49,3.9000000000000004,0,0,0,0,0.0089531171335448714,0.40722297399816787,4.9127434742529932,-0.13382433352366055,0.070158849855720407,0.36374297590322502,2256.7120637360435,4202.9266265413798,6331.6351561392612,4837,4837,4837
KOSPI,log_score,fixed,78,48,3.9000000000000004,0,0,0,0,10,10,10,-0.13382433352366055,0.070158849855720407,0.36374297590322502,2256.7120637360435,4202.9266265413798,6331.6351561392612,4837,4837,4837
KOSPI,log_score,twice_auto,78,49,3.9000000000000004,0,0,0,0,0.017906234267089743,0.81444594799633574,9.8254869485059864,-0.13382433352366055,0.070158849855720407,0.36374297590322502,2256.7120637360435,4202.9266265413798,6331.6351561392612,4837,4837,4837
KOSPI,pinball_0p01,auto,78,41,3.9000000000000004,0,0,0,0,0.0030947301041616081,0.34968015026491622,2.7957890685984736,-0.16874742865463446,0.009156889561556884,0.19335981179312853,3269.5240377618888,4749.228260715543,6800.8587368972894,4837,4837,4837
KOSPI,pinball_0p01,fixed,78,40,3.9000000000000004,0,0,0,0,10,10,10,-0.16874742865463446,0.009156889561556884,0.19335981179312853,3269.5240377618888,4749.228260715543,6800.8587368972894,4837,4837,4837
KOSPI,pinball_0p01,twice_auto,78,41,3.9000000000000004,0,0,0,0,0.0061894602083232162,0.69936030052983245,5.5915781371969473,-0.16874742865463446,0.009156889561556884,0.19335981179312853,3269.5240377618888,4749.228260715543,6800.8587368972894,4837,4837,4837
KOSPI,pinball_0p025,auto,78,46,3.9000000000000004,0,0,0,0,0.019396682537110237,0.20968656523168688,2.8652464174035104,-0.11747697765985013,0.018023326520416869,0.20013159474045814,3223.7827028269435,4665.7292167634587,6124.7536937992318,4837,4837,4837
KOSPI,pinball_0p025,fixed,78,45,3.9000000000000004,0,0,0,0,10,10,10,-0.11747697765985013,0.018023326520416869,0.20013159474045814,3223.7827028269435,4665.7292167634587,6124.7536937992318,4837,4837,4837
KOSPI,pinball_0p025,twice_auto,78,46,3.9000000000000004,0,0,0,0,0.038793365074220473,0.41937313046337377,5.7304928348070208,-0.11747697765985013,0.018023326520416869,0.20013159474045814,3223.7827028269435,4665.7292167634587,6124.7536937992318,4837,4837,4837
KOSPI,pinball_0p05,auto,78,49,3.9000000000000004,0,0,0,0,0.011634183346714703,0.27808193733879694,2.5475945320312308,-0.060098805667607773,0.053508614285894124,0.18368993368837361,3335.748390159787,4345.7659878786862,5455.5712386942969,4837,4837,4837
KOSPI,pinball_0p05,fixed,78,50,3.9000000000000004,0,0,0,0,10,10,10,-0.060098805667607773,0.053508614285894124,0.18368993368837361,3335.748390159787,4345.7659878786862,5455.5712386942969,4837,4837,4837
KOSPI,pinball_0p05,twice_auto,78,49,3.9000000000000004,0,0,0,0,0.023268366693429406,0.55616387467759387,5.0951890640624615,-0.060098805667607773,0.053508614285894124,0.18368993368837361,3335.748390159787,4345.7659878786862,5455.5712386942969,4837,4837,4837
KOSPI,pinball_avg,auto,78,46,3.9000000000000004,0,0,0,0,0.013360229877457179,0.25252244122037115,3.069338448344928,-0.12193615624649143,0.033373168604473417,0.19964336522513479,3227.0632711576732,4524.726258314151,6180.4221029828668,4837,4837,4837
KOSPI,pinball_avg,fixed,78,45,3.9000000000000004,0,0,0,0,10,10,10,-0.12193615624649143,0.033373168604473417,0.19964336522513479,3227.0632711576732,4524.726258314151,6180.4221029828668,4837,4837,4837
KOSPI,pinball_avg,twice_auto,78,46,3.9000000000000004,0,0,0,0,0.026720459754914359,0.5050448824407423,6.1386768966898559,-0.12193615624649143,0.033373168604473417,0.19964336522513479,3227.0632711576732,4524.726258314151,6180.4221029828668,4837,4837,4837
KOSPI,qlike,auto,78,36,3.9000000000000004,0,0,0,0,0.025227061403009548,1.6661138369396675,8.0026702137545165,-0.0081312615961113381,0.19361050678132508,0.49141422881526658,1649.4608457468769,3267.8244654527957,4916.3066881081095,4837,4837,4837
KOSPI,qlike,fixed,78,36,3.9000000000000004,0,0,0,0,10,10,10,-0.0081312615961113381,0.19361050678132508,0.49141422881526658,1649.4608457468769,3267.8244654527957,4916.3066881081095,4837,4837,4837
KOSPI,qlike,twice_auto,78,35,3.9000000000000004,0,0,0,0,0.050454122806019096,3.3322276738793351,16.005340427509033,-0.0081312615961113381,0.19361050678132508,0.49141422881526658,1649.4608457468769,3267.8244654527957,4916.3066881081095,4837,4837,4837
KOSPI,qlike_ex_near_zero,auto,78,36,3.9000000000000004,0,0,0,0,0.025227061403009548,1.6661138369396675,8.0026702137545165,-0.0081312615961113381,0.19361050678132508,0.49141422881526658,1649.4608457468769,3267.8244654527957,4916.3066881081095,4837,4837,4837
KOSPI,qlike_ex_near_zero,fixed,78,36,3.9000000000000004,0,0,0,0,10,10,10,-0.0081312615961113381,0.19361050678132508,0.49141422881526658,1649.4608457468769,3267.8244654527957,4916.3066881081095,4837,4837,4837
KOSPI,qlike_ex_near_zero,twice_auto,78,35,3.9000000000000004,0,0,0,0,0.050454122806019096,3.3322276738793351,16.005340427509033,-0.0081312615961113381,0.19361050678132508,0.49141422881526658,1649.4608457468769,3267.8244654527957,4916.3066881081095,4837,4837,4837
NDX,crps,auto,78,68,3.9000000000000004,0,0,0,0,0.025195264269229519,0.61662714458271761,4.681537205986908,-0.10736625629453578,0.037043504110632994,0.23184766978061713,3081.7193627685042,4588.9450230691618,6130.8505052586834,4942,4942,4942
NDX,crps,fixed,78,67,3.9000000000000004,0,0,0,0,10,10,10,-0.10736625629453578,0.037043504110632994,0.23184766978061713,3081.7193627685042,4588.9450230691618,6130.8505052586834,4942,4942,4942
NDX,crps,twice_auto,78,68,3.9000000000000004,0,0,0,0,0.050390528538459038,1.2332542891654352,9.3630744119738161,-0.10736625629453578,0.037043504110632994,0.23184766978061713,3081.7193627685042,4588.9450230691618,6130.8505052586834,4942,4942,4942
NDX,fz0_0p01,auto,78,45,3.9000000000000004,0,0,0,0,0.016400722071617444,0.17999529338133613,1.6764623014518025,-0.01971461359679005,0.021009975076517272,0.12349492518208914,3855.5475264368124,4738.6186416253249,5140.7780737052872,4942,4942,4942
NDX,fz0_0p01,fixed,78,44,3.9000000000000004,0,0,0,0,10,10,10,-0.01971461359679005,0.021009975076517272,0.12349492518208914,3855.5475264368124,4738.6186416253249,5140.7780737052872,4942,4942,4942
NDX,fz0_0p01,twice_auto,78,45,3.9000000000000004,0,0,0,0,0.032801444143234888,0.35999058676267226,3.3529246029036051,-0.01971461359679005,0.021009975076517272,0.12349492518208914,3855.5475264368124,4738.6186416253249,5140.7780737052872,4942,4942,4942
NDX,fz0_0p025,auto,78,44,3.9000000000000004,0,0,0,0,0.0099359105990842207,0.25259417161012687,1.4975406448186617,-0.029837880681959212,0.015232379992498442,0.14712058321004745,3674.3565929059405,4793.7170443643117,5245.9879694208148,4942,4942,4942
NDX,fz0_0p025,fixed,78,45,3.9000000000000004,0,0,0,0,10,10,10,-0.029837880681959212,0.015232379992498442,0.14712058321004745,3674.3565929059405,4793.7170443643117,5245.9879694208148,4942,4942,4942
NDX,fz0_0p025,twice_auto,78,44,3.9000000000000004,0,0,0,0,0.019871821198168441,0.50518834322025374,2.9950812896373233,-0.029837880681959212,0.015232379992498442,0.14712058321004745,3674.3565929059405,4793.7170443643117,5245.9879694208148,4942,4942,4942
NDX,fz0_0p05,auto,78,51,3.9000000000000004,0,0,0,0,0.0056291760361479141,0.19421734371728572,1.8973716788402499,-0.030490151438633786,0.0055908850170371021,0.20845934476054712,3237.0091183899008,4887.0469501697662,5252.8422851677524,4942,4942,4942
NDX,fz0_0p05,fixed,78,52,3.9000000000000004,0,0,0,0,10,10,10,-0.030490151438633786,0.0055908850170371021,0.20845934476054712,3237.0091183899008,4887.0469501697662,5252.8422851677524,4942,4942,4942
NDX,fz0_0p05,twice_auto,78,51,3.9000000000000004,0,0,0,0,0.011258352072295828,0.38843468743457144,3.7947433576804999,-0.030490151438633786,0.0055908850170371021,0.20845934476054712,3237.0091183899008,4887.0469501697662,5252.8422851677524,4942,4942,4942
NDX,fz0_avg,auto,78,43,3.9000000000000004,0,0,0,0,0.0072092636939619205,0.20926747706176474,1.5881131443720637,-0.025813049851333075,0.017520571263214855,0.10950519586772925,3966.4756311301949,4771.808528505725,5203.896532992605,4942,4942,4942
NDX,fz0_avg,fixed,78,44,3.9000000000000004,0,0,0,0,10,10,10,-0.025813049851333075,0.017520571263214855,0.10950519586772925,3966.4756311301949,4771.808528505725,5203.896532992605,4942,4942,4942
NDX,fz0_avg,twice_auto,78,43,3.9000000000000004,0,0,0,0,0.014418527387923841,0.41853495412352948,3.1762262887441275,-0.025813049851333075,0.017520571263214855,0.10950519586772925,3966.4756311301949,4771.808528505725,5203.896532992605,4942,4942,4942
NDX,log_score,auto,78,56,3.9000000000000004,0,0,0,0,0.0082028683267304607,0.23469376827004146,4.960883842274705,-0.043537782306574825,0.032370970345807534,0.32405010469439738,2522.9742973898378,4632.1110504159369,5391.9157754040198,4942,4942,4942
NDX,log_score,fixed,78,56,3.9000000000000004,0,0,0,0,10,10,10,-0.043537782306574825,0.032370970345807534,0.32405010469439738,2522.9742973898378,4632.1110504159369,5391.9157754040198,4942,4942,4942
NDX,log_score,twice_auto,78,56,3.9000000000000004,0,0,0,0,0.016405736653460921,0.46938753654008292,9.92176768454941,-0.043537782306574825,0.032370970345807534,0.32405010469439738,2522.9742973898378,4632.1110504159369,5391.9157754040198,4942,4942,4942
NDX,pinball_0p01,auto,78,46,3.9000000000000004,0,0,0,0,0.0056803387792996891,0.31182585897829074,1.9429094209473703,-0.028919035102688537,0.0059757994157951643,0.12391747365897024,3852.2399968408158,4883.2891222181497,5236.3480031916797,4942,4942,4942
NDX,pinball_0p01,fixed,78,42,3.9000000000000004,0,0,0,0,10,10,10,-0.028919035102688537,0.0059757994157951643,0.12391747365897024,3852.2399968408158,4883.2891222181497,5236.3480031916797,4942,4942,4942
NDX,pinball_0p01,twice_auto,78,46,3.9000000000000004,0,0,0,0,0.011360677558599378,0.62365171795658148,3.8858188418947406,-0.028919035102688537,0.0059757994157951643,0.12391747365897024,3852.2399968408158,4883.2891222181497,5236.3480031916797,4942,4942,4942
NDX,pinball_0p025,auto,78,46,3.9000000000000004,0,0,0,0,0.013789319797509759,0.40184614777082645,1.5604595037007611,-0.045898733335876095,-0.0048027965634471412,0.18413882883988031,3404.9942537764027,4989.7000066078217,5417.4873472477047,4942,4942,4942
NDX,pinball_0p025,fixed,78,45,3.9000000000000004,0,0,0,0,10,10,10,-0.045898733335876095,-0.0048027965634471412,0.18413882883988031,3404.9942537764027,4989.7000066078217,5417.4873472477047,4942,4942,4942
NDX,pinball_0p025,twice_auto,78,46,3.9000000000000004,0,0,0,0,0.027578639595019518,0.80369229554165289,3.1209190074015223,-0.045898733335876095,-0.0048027965634471412,0.18413882883988031,3404.9942537764027,4989.7000066078217,5417.4873472477047,4942,4942,4942
NDX,pinball_0p05,auto,78,52,3.9000000000000004,0,0,0,0,0.0047780756333481418,0.32008895175770558,1.7712503937856545,-0.066769675791448976,-0.0066556940312340242,0.13145844877345467,3793.6279063669053,5008.2291168269039,5649.1689146860608,4942,4942,4942
NDX,pinball_0p05,fixed,78,51,3.9000000000000004,0,0,0,0,10,10,10,-0.066769675791448976,-0.0066556940312340242,0.13145844877345467,3793.6279063669053,5008.2291168269039,5649.1689146860608,4942,4942,4942
NDX,pinball_0p05,twice_auto,78,52,3.9000000000000004,0,0,0,0,0.0095561512666962837,0.64017790351541115,3.542500787571309,-0.066769675791448976,-0.0066556940312340242,0.13145844877345467,3793.6279063669053,5008.2291168269039,5649.1689146860608,4942,4942,4942
NDX,pinball_avg,auto,78,53,3.9000000000000004,0,0,0,0,0.003363245833075801,0.38019612980263096,1.4938393190429367,-0.046220016906570488,-0.0065873833398246966,0.16782390360654828,3521.6048033231727,5007.5617784008255,5420.976970792427,4942,4942,4942
NDX,pinball_avg,fixed,78,50,3.9000000000000004,0,0,0,0,10,10,10,-0.046220016906570488,-0.0065873833398246966,0.16782390360654828,3521.6048033231727,5007.5617784008255,5420.976970792427,4942,4942,4942
NDX,pinball_avg,twice_auto,78,53,3.9000000000000004,0,0,0,0,0.006726491666151602,0.76039225960526191,2.9876786380858733,-0.046220016906570488,-0.0065873833398246966,0.16782390360654828,3521.6048033231727,5007.5617784008255,5420.976970792427,4942,4942,4942
NDX,qlike,auto,78,49,3.9000000000000004,0,0,0,0,0.017969520975972233,1.4574365548682191,5.0157698439213361,0.022561906619675439,0.13027081082322567,0.35071501074185785,2375.6058024048884,3802.8219414159948,4723.918450525839,4942,4942,4942
NDX,qlike,fixed,78,49,3.9000000000000004,0,0,0,0,10,10,10,0.022561906619675439,0.13027081082322567,0.35071501074185785,2375.6058024048884,3802.8219414159948,4723.918450525839,4942,4942,4942
NDX,qlike,twice_auto,78,49,3.9000000000000004,0,0,0,0,0.035939041951944466,2.9148731097364382,10.031539687842672,0.022561906619675439,0.13027081082322567,0.35071501074185785,2375.6058024048884,3802.8219414159948,4723.918450525839,4942,4942,4942
NDX,qlike_ex_near_zero,auto,78,49,3.9000000000000004,0,0,0,0,0.017969520975972233,1.4574365548682191,5.0157698439213361,0.022561906619675439,0.13027081082322567,0.35071501074185785,2375.6058024048884,3802.8219414159948,4723.918450525839,4942,4942,4942
NDX,qlike_ex_near_zero,fixed,78,49,3.9000000000000004,0,0,0,0,10,10,10,0.022561906619675439,0.13027081082322567,0.35071501074185785,2375.6058024048884,3802.8219414159948,4723.918450525839,4942,4942,4942
NDX,qlike_ex_near_zero,twice_auto,78,49,3.9000000000000004,0,0,0,0,0.035939041951944466,2.9148731097364382,10.031539687842672,0.022561906619675439,0.13027081082322567,0.35071501074185785,2375.6058024048884,3802.8219414159948,4723.918450525839,4942,4942,4942
NKX,crps,auto,78,42,3.9000000000000004,0,0,0,0,0.05370170183393403,2.8062530841505833,14.347326337311122,-0.0021586528516909782,0.15703193997582879,0.92623259074369158,182.82611013950824,3478.1585000112086,4794.65540527745,4774,4774,4795
NKX,crps,fixed,78,39,3.9000000000000004,0,0,0,0,10,10,10,-0.0021586528516909782,0.15703193997582879,0.92623259074369158,182.82611013950824,3478.1585000112086,4794.65540527745,4774,4774,4795
NKX,crps,twice_auto,78,39,3.9000000000000004,0,0,0,0,0.10740340366786806,5.6125061683011666,28.694652674622244,-0.0021586528516909782,0.15703193997582879,0.92623259074369158,182.82611013950824,3478.1585000112086,4794.65540527745,4774,4774,4795
NKX,fz0_0p01,auto,78,49,3.9000000000000004,0,0,0,0,0.0083968526950658588,0.75218831380973927,1.9884893915226958,0.0054666270136693347,0.087594876870466243,0.20566954876788335,3145.2511826789032,4013.8280060605639,4722.0884264835913,4774,4774,4795
NKX,fz0_0p01,fixed,78,49,3.9000000000000004,0,0,0,0,10,10,10,0.0054666270136693347,0.087594876870466243,0.20566954876788335,3145.2511826789032,4013.8280060605639,4722.0884264835913,4774,4774,4795
NKX,fz0_0p01,twice_auto,78,49,3.9000000000000004,0,0,0,0,0.016793705390131718,1.5043766276194785,3.9769787830453915,0.0054666270136693347,0.087594876870466243,0.20566954876788335,3145.2511826789032,4013.8280060605639,4722.0884264835913,4774,4774,4795
NKX,fz0_0p025,auto,78,50,3.9000000000000004,0,0,0,0,0.00094481447868001445,0.92749998805744727,2.270422339966816,-0.0060377660284835375,0.086117947205519768,0.19478330468089153,3217.40728079568,4025.8720101960384,4831.9987730616467,4774,4774,4795
NKX,fz0_0p025,fixed,78,47,3.9000000000000004,0,0,0,0,10,10,10,-0.0060377660284835375,0.086117947205519768,0.19478330468089153,3217.40728079568,4025.8720101960384,4831.9987730616467,4774,4774,4795
NKX,fz0_0p025,twice_auto,78,50,3.9000000000000004,0,0,0,0,0.0018896289573600289,1.8549999761148945,4.5408446799336319,-0.0060377660284835375,0.086117947205519768,0.19478330468089153,3217.40728079568,4025.8720101960384,4831.9987730616467,4774,4774,4795
NKX,fz0_0p05,auto,78,58,3.9000000000000004,0,0,0,0,0.0069910118532662859,1.003089201403109,2.3111888555243456,-0.00349366272366025,0.081642336119400694,0.1784873417151015,3327.9113757339123,4055.562800725444,4807.4744400890422,4774,4774,4795
NKX,fz0_0p05,fixed,78,56,3.9000000000000004,0,0,0,0,10,10,10,-0.00349366272366025,0.081642336119400694,0.1784873417151015,3327.9113757339123,4055.562800725444,4807.4744400890422,4774,4774,4795
NKX,fz0_0p05,twice_auto,78,58,3.9000000000000004,0,0,0,0,0.013982023706532572,2.006178402806218,4.6223777110486912,-0.00349366272366025,0.081642336119400694,0.1784873417151015,3327.9113757339123,4055.562800725444,4807.4744400890422,4774,4774,4795
NKX,fz0_avg,auto,78,47,3.9000000000000004,0,0,0,0,0.0068297336879827829,0.92909611649220314,2.1671730072855033,-0.00092948170348356905,0.088862608129604975,0.20139602885227578,3173.4209758471129,3994.7907547101813,4782.8829478423531,4774,4774,4795
NKX,fz0_avg,fixed,78,47,3.9000000000000004,0,0,0,0,10,10,10,-0.00092948170348356905,0.088862608129604975,0.20139602885227578,3173.4209758471129,3994.7907547101813,4782.8829478423531,4774,4774,4795
NKX,fz0_avg,twice_auto,78,47,3.9000000000000004,0,0,0,0,0.013659467375965566,1.8581922329844063,4.3343460145710067,-0.00092948170348356905,0.088862608129604975,0.20139602885227578,3173.4209758471129,3994.7907547101813,4782.8829478423531,4774,4774,4795
NKX,log_score,auto,78,65,3.9000000000000004,0,0,0,0,0.046347817702653199,1.1976710076673078,4.8137705769955792,0.025602554593892227,0.28889099781088445,0.41824219041242167,1958.2775084158673,2633.9223664849242,4555.6007342165321,4774,4774,4795
NKX,log_score,fixed,78,64,3.9000000000000004,0,0,0,0,10,10,10,0.025602554593892227,0.28889099781088445,0.41824219041242167,1958.2775084158673,2633.9223664849242,4555.6007342165321,4774,4774,4795
NKX,log_score,twice_auto,78,65,3.9000000000000004,0,0,0,0,0.092695635405306398,2.3953420153346157,9.6275411539911584,0.025602554593892227,0.28889099781088445,0.41824219041242167,1958.2775084158673,2633.9223664849242,4555.6007342165321,4774,4774,4795
NKX,pinball_0p01,auto,78,53,3.9000000000000004,0,0,0,0,0.015546653903159803,0.76745895333107306,4.7081398541896471,-0.10340132035286911,0.053311400785745242,0.28232302988761432,2671.8617504801491,4294.0050141876382,5875.1345757477029,4774,4774,4795
NKX,pinball_0p01,fixed,78,49,3.9000000000000004,0,0,0,0,10,10,10,-0.10340132035286911,0.053311400785745242,0.28232302988761432,2671.8617504801491,4294.0050141876382,5875.1345757477029,4774,4774,4795
NKX,pinball_0p01,twice_auto,78,52,3.9000000000000004,0,0,0,0,0.031093307806319605,1.5349179066621461,9.4162797083792942,-0.10340132035286911,0.053311400785745242,0.28232302988761432,2671.8617504801491,4294.0050141876382,5875.1345757477029,4774,4774,4795
NKX,pinball_0p025,auto,78,58,3.9000000000000004,0,0,0,0,0.0018019956311405541,0.77697088500359701,10.37088975297883,-0.086068503434663407,0.055477628074940291,0.57219247772720638,1299.047756724281,4281.5369440081613,5673.1725024058369,4774,4774,4795
NKX,pinball_0p025,fixed,78,56,3.9000000000000004,0,0,0,0,10,10,10,-0.086068503434663407,0.055477628074940291,0.57219247772720638,1299.047756724281,4281.5369440081613,5673.1725024058369,4774,4774,4795
NKX,pinball_0p025,twice_auto,78,57,3.9000000000000004,0,0,0,0,0.0036039912622811083,1.553941770007194,20.741779505957659,-0.086068503434663407,0.055477628074940291,0.57219247772720638,1299.047756724281,4281.5369440081613,5673.1725024058369,4774,4774,4795
NKX,pinball_0p05,auto,78,59,3.9000000000000004,0,0,0,0,0.040675524247647532,0.45488533439595924,12.500042070344225,-0.082563484684273505,0.035370709885707258,0.7586577218019418,655.14057785900764,4457.0583665280074,5633.2596202628292,4774,4774,4795
NKX,pinball_0p05,fixed,78,53,3.9000000000000004,0,0,0,0,10,10,10,-0.082563484684273505,0.035370709885707258,0.7586577218019418,655.14057785900764,4457.0583665280074,5633.2596202628292,4774,4774,4795
NKX,pinball_0p05,twice_auto,78,57,3.9000000000000004,0,0,0,0,0.081351048495295064,0.90977066879191848,25.00008414068845,-0.082563484684273505,0.035370709885707258,0.7586577218019418,655.14057785900764,4457.0583665280074,5633.2596202628292,4774,4774,4795
NKX,pinball_avg,auto,78,57,3.9000000000000004,0,0,0,0,0.024406424763813224,0.76716471789375651,11.452728966657801,-0.096807738990521461,0.053652566863033366,0.63368419715220881,1070.4588107320853,4291.9857866056827,5797.3926172578213,4774,4774,4795
NKX,pinball_avg,fixed,78,57,3.9000000000000004,0,0,0,0,10,10,10,-0.096807738990521461,0.053652566863033366,0.63368419715220881,1070.4588107320853,4291.9857866056827,5797.3926172578213,4774,4774,4795
NKX,pinball_avg,twice_auto,78,56,3.9000000000000004,0,0,0,0,0.048812849527626448,1.534329435787513,22.905457933315603,-0.096807738990521461,0.053652566863033366,0.63368419715220881,1070.4588107320853,4291.9857866056827,5797.3926172578213,4774,4774,4795
NKX,qlike,auto,78,58,3.9000000000000004,0,0,0,0,0.13690416363652311,3.1409826666569778,10.066013292806385,0.0084028521554515567,0.20422128681043614,0.74804515016379569,687.95734375368897,3154.1235414452794,4693.4547800469973,4773,4773,4794
NKX,qlike,fixed,78,56,3.9000000000000004,0,0,0,0,10,10,10,0.0084028521554515567,0.20422128681043614,0.74804515016379569,687.95734375368897,3154.1235414452794,4693.4547800469973,4773,4773,4794
NKX,qlike,twice_auto,78,56,3.9000000000000004,0,0,0,0,0.27380832727304621,6.2819653333139556,20.13202658561277,0.0084028521554515567,0.20422128681043614,0.74804515016379569,687.95734375368897,3154.1235414452794,4693.4547800469973,4773,4773,4794
NKX,qlike_ex_near_zero,auto,78,58,3.9000000000000004,0,0,0,0,0.099784923186705204,3.1414616225796115,10.065143610481089,0.0085977894457729617,0.20422290431262302,0.74804488110513301,687.81404891971613,3153.4521343819442,4690.6421948083507,4772,4772,4793
NKX,qlike_ex_near_zero,fixed,78,56,3.9000000000000004,0,0,0,0,10,10,10,0.0085977894457729617,0.20422290431262302,0.74804488110513301,687.81404891971613,3153.4521343819442,4690.6421948083507,4772,4772,4793
NKX,qlike_ex_near_zero,twice_auto,78,56,3.9000000000000004,0,0,0,0,0.19956984637341041,6.282923245159223,20.130287220962177,0.0085977894457729617,0.20422290431262302,0.74804488110513301,687.81404891971613,3153.4521343819442,4690.6421948083507,4772,4772,4793
SPY,crps,auto,78,65,3.9000000000000004,0,0,0,0,0.02506999299399193,1.3279550712922004,5.5245849102933144,-0.14258474409792357,0.024206713541373132,0.22863826916259364,3078.8215074928971,4672.1945357132599,6535.0313590596415,4904,4904,4904
SPY,crps,fixed,78,65,3.9000000000000004,0,0,0,0,10,10,10,-0.14258474409792357,0.024206713541373132,0.22863826916259364,3078.8215074928971,4672.1945357132599,6535.0313590596415,4904,4904,4904
SPY,crps,twice_auto,78,65,3.9000000000000004,0,0,0,0,0.050139985987983859,2.6559101425844007,11.049169820586629,-0.14258474409792357,0.024206713541373132,0.22863826916259364,3078.8215074928971,4672.1945357132599,6535.0313590596415,4904,4904,4904
SPY,fz0_0p01,auto,78,45,3.9000000000000004,0,0,0,0,0.0047716304676045313,0.28439103271375388,2.487816170858546,-0.05938039908166845,0.017761739136189787,0.091034764573061325,4085.631053450456,4732.8487279070605,5523.1694853311592,4904,4904,4904
SPY,fz0_0p01,fixed,78,45,3.9000000000000004,0,0,0,0,10,10,10,-0.05938039908166845,0.017761739136189787,0.091034764573061325,4085.631053450456,4732.8487279070605,5523.1694853311592,4904,4904,4904
SPY,fz0_0p01,twice_auto,78,45,3.9000000000000004,0,0,0,0,0.0095432609352090626,0.56878206542750775,4.975632341717092,-0.05938039908166845,0.017761739136189787,0.091034764573061325,4085.631053450456,4732.8487279070605,5523.1694853311592,4904,4904,4904
SPY,fz0_0p025,auto,78,48,3.9000000000000004,0,0,0,0,0.0060421611191423339,0.25244001006318006,2.1371184603493165,-0.063545571604631992,0.005775261253423215,0.072432409516666824,4241.5647115517095,4847.6824842333881,5569.5475668647214,4904,4904,4904
SPY,fz0_0p025,fixed,78,47,3.9000000000000004,0,0,0,0,10,10,10,-0.063545571604631992,0.005775261253423215,0.072432409516666824,4241.5647115517095,4847.6824842333881,5569.5475668647214,4904,4904,4904
SPY,fz0_0p025,twice_auto,78,48,3.9000000000000004,0,0,0,0,0.012084322238284668,0.50488002012636013,4.274236920698633,-0.063545571604631992,0.005775261253423215,0.072432409516666824,4241.5647115517095,4847.6824842333881,5569.5475668647214,4904,4904,4904
SPY,fz0_0p05,auto,78,57,3.9000000000000004,0,0,0,0,0.00078390779585999122,0.21903343138215289,1.915482759611264,-0.073735344929217086,-0.0040701222822045382,0.062806725927486928,4324.3947407660453,4944.0831152258561,5684.7663383317768,4904,4904,4904
SPY,fz0_0p05,fixed,78,56,3.9000000000000004,0,0,0,0,10,10,10,-0.073735344929217086,-0.0040701222822045382,0.062806725927486928,4324.3947407660453,4944.0831152258561,5684.7663383317768,4904,4904,4904
SPY,fz0_0p05,twice_auto,78,57,3.9000000000000004,0,0,0,0,0.0015678155917199824,0.43806686276430579,3.830965519222528,-0.073735344929217086,-0.0040701222822045382,0.062806725927486928,4324.3947407660453,4944.0831152258561,5684.7663383317768,4904,4904,4904
SPY,fz0_avg,auto,78,47,3.9000000000000004,0,0,0,0,0.00091601349678186795,0.2798081748668414,2.3272549146842816,-0.066947465021432243,0.0098873235848017937,0.081558544434304436,4164.3949107257531,4807.9777994417491,5607.7339402816051,4904,4904,4904
SPY,fz0_avg,fixed,78,47,3.9000000000000004,0,0,0,0,10,10,10,-0.066947465021432243,0.0098873235848017937,0.081558544434304436,4164.3949107257531,4807.9777994417491,5607.7339402816051,4904,4904,4904
SPY,fz0_avg,twice_auto,78,47,3.9000000000000004,0,0,0,0,0.0018320269935637359,0.55961634973368279,4.6545098293685632,-0.066947465021432243,0.0098873235848017937,0.081558544434304436,4164.3949107257531,4807.9777994417491,5607.7339402816051,4904,4904,4904
